original_prompt,prompt,negative_prompt
a skin of a salamander,"Ultra close-up of a salamander's vibrant and intricate skin texture, emphasizing the unique and colorful patterns. The image should highlight the vivid natural colors and smooth, organic shapes of the salamander's skin in a way that is rich in detail and clarity, set against a blurred natural backdrop emphasizing the skin further.","blurry, abstract, low resolution, non-detailed, human-made marks, rocks, pebbles, unnatural textures, overly saturated, exaggerated colors, other animals, flowers, plant material, dirt, leaves, twigs"
a hump of a bison,"Ultra-detailed close-up of the large hump of a bison in the wild, focusing on the texture, coarse fur, and muscle definition. Highlight the unique shape and contours of the hump. Emphasize the natural colors and rugged texture.","Full body of bison, face, horns, other animals, background scenery, legs, hooves, tail, sky, foliage, ground, horizon, snow, white patches., horizon., sky."
a wing of a dragonfly,"Highly detailed close-up of a single dragonfly wing with intricate vein patterns, ultra high resolution, hyper-realistic, delicate, translucent, light pastel colors, showcasing the fine details and textures of the wing.","Blurry, low resolution, unrealistic, abstract shapes, twigs, branches, full dragonfly, multiple wings, dark colors, leaves, abstract details.,multiple wings, blurry"
a tentacle of a jellyfish,"A close-up view of a single jellyfish tentacle, detailed and intricate with vibrant, luminescent colors, floating delicately in water. The tentacle fills most of the frame, with subtle reflections of water around it, highlighting the texture and bioluminescence in a natural underwater setting. Sharp focus, high detail, vivid colors.","Full jellyfish, abstract shapes, blurry images, flat colors, non-jellyfish elements, muted tones, backgrounds without water, low detail, single tentacle not filling the frame., low detail., non-jellyfish elements.,Abstract shapes, full jellyfish, muted tones."
a fin of a swordfish,"An ultra-detailed extreme close-up of a swordfish fin, focusing on the texture and structure of the fin in sharp, high resolution. Capture the intricate ridges and patterns of the fin, displaying the authentic textures, colors, and fine details unique to a swordfish fin.","whole swordfish, entire fish body, underwater background, ocean, aquatic scenery, misaligned textures, distorted shapes, fish body, parts unrelated to a fin, blurry details, out-of-focus areas, other fish, sandy textures, parts unrelated to a fin., sandy textures."
a tooth of a beaver,"A detailed close-up image of a sharp, curved beaver tooth with a clear view of its distinctive orange coloring, isolated on a plain white background. Emphasize the smooth texture, natural wear, and the gradient from the orange tip to the lighter natural base of the tooth. ","Claws, paws, fur, rodent, animal limb, scales, non-tooth objects, dark-colored tooth, broken tooth, incorrect coloring, abstract textures, rust, gritty surfaces, non-tooth features, claws, incorrect coloring., non-tooth features.,claws, textures, beaver"
a trunk of an elephant,"Ultra-detailed close-up of an elephant's trunk, showcasing the complex texture, prominent ridges, and defined wrinkles. Focus on the intricate curvature and natural fine lines. Highlight the authentic color gradients and the unique surface features of the trunk in high resolution.","Full body of an elephant, background elements, trees, forest, elephant's leg, head, ears, distant or generic skin texture, blurry or indistinct details, overly smooth surfaces, elements other than the trunk, unnatural colors, repetitive patterns, non-detailed features., repetitive or generic skin texture, blurry details, smooth surface, any elements that are not a trunk, non-natural colors, indistinct features.,full body of an elephant, any elements that are not the trunk., generic skin texture"
a tail of a peacock,"Close-up of a peacock's vibrant, colorful tail with fully spread feathers, showcasing intricate and sharp eye patterns. The feathers fill the frame, emphasizing the detailed textures and vivid colors, including blues, greens, and iridescent hues.","Peacock head, blurred feathers, monochrome colors, distant view, abstract forms, red feather focus, peacock body, incomplete tail view, out-of-focus areas., peacock body.,peacock head"
a fur of a mink,"Highly detailed close-up of mink fur, extremely soft and smooth texture, ultra-high definition, fine details, deep natural brown color, consistent and uniform fur pattern, depth and richness in color, realistic and vivid.","Animal face, background, blur, painting, drawing, unrealistic elements, uneven fur, artifacts, distortions, cartoonish elements, synthetic look, color aberrations, spherical shape, unnatural geometry, flat background, coarse texture., flat background.,animal face"
a eye of a gecko,"""Extreme close-up of a gecko's eye, highly detailed macro photograph, realistic, sharp focus, vivid and bright colors, intricate and detailed eye structure, textured scales surrounding the eye, perfectly clear pupil, using natural light, capturing the fine details of the eye's pattern, natural surroundings""","""abstract shapes, out of focus, entire gecko body visible, distorted features, artistic rendering, eye that is not fully open, partial view of the eye, no texture around the eye, human-like eye, overly enhanced realism, digital artifacts, artificial lighting, blurry, whole gecko body, distorted, closed eye, partial eye, no texture, human eye shape, overly realistic, digital artifacts, reflections that obscure detail"", digital artifacts"",abstract shapes"
a horn of a goat,"a single detailed goat horn, highly realistic, high-resolution, intricate textures, close-up shot, on a plain background","full body of the goat, multiple horns, background, out of focus, blurry, low-resolution, multiple objects, abstract shapes, deformities, low detail, isolated, floating, disconnected,""full body of the goat, low detail"""
a antler of a deer,"A realistic and highly detailed close-up of a single deer antler against a plain background. Sharp focus, intricate texture, and natural coloration. Only one antler visible, no other parts included. ","deer head, full deer, multiple antlers, partial deer body, multiple angles, background noise, blurred, abstract, distorted, unnatural colors, low detail, low resolution, multiple antlers., background, noise"
