original_prompt,prompt,negative_prompt
a creature with a body of a moose and a head of an owl and legs of an elephant,"A mythical creature with the body of a moose, the head of an owl, and the legs of an elephant.","Wings, any head other than an owl's, any body other than a moose's, any legs other than an elephant's, horns, tusks., eagle heads, dog bodies, anything that isn't a combination of a moose's body, an owl's head, and elephant's legs.,Anything that isn't a combination of a moose's body, and elephant's legs; other animal heads; trunks."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A fantastical creature with a gelatinous, translucent body of a jellyfish, the sharp, hooked beak of a hawk, and the strong, muscular legs of a kangaroo, without wings.","Feathers, fur, traditional animal shapes, scales, wings, bird-like body., bird-like shapes., scales."
a creature with a body of a frog and a mane of a lion and legs of a deer,"A mythical creature with the body of a frog, the mane of a lion surrounding its head, and the slender legs of a deer, sitting on a plain, simple platform. ","Horns, hooves, complex backgrounds, unnatural colors, scales, wings, additional animal features., background elements"
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A fantastical creature with the body of a zebra, vibrant and colorful butterfly wings, detailed patterns on the wings, and hawk-like claws. The wings are large and fully spread, creating a striking and majestic appearance.","No background, no overly simplified designs, no partial wings, no missing claws, no pure zebra heads, no completely unrealistic features, no blurred details, no predominately bird-like features, no plain or dull wings., no completely unrealistic features., no missing claws."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A fantastical hybrid creature with an elongated, insect-like body resembling a dragonfly, featuring agile legs reminiscent of a cheetah adorned with cheetah-like spots, and large, dark, leathery wings akin to those of a bat. The creature should display a harmonious integration of these features against a solid-colored backdrop to highlight its distinct and unique form.","Humanoid features, other animal traits not mentioned, complex background, unrealistic appendages, cartoonish elements, overly simplistic design, lack of detail, incorrect proportions between dragonfly body, cheetah legs, and bat wings, additional animals, cartoonish style, humanoid presence, overly stylized elements, mismatched sizes, unrealistic body arrangements., other animal traits, incorrect sizes (proportions for dragonfly body, and bat wings)., other animals, cartoonish elements."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A fantastical creature with the sturdy body of a rhino, a vibrant and colorful beak of a toucan, and large, menacing claws of a bear, standing in a lush, green jungle environment. The creature's body is built like a rhino but has no visible horns, its beak is brightly colored like a toucan's, and its claws are formidable like those of a bear. The jungle around it is dense and vibrant, filled with various shades of green.","Regular rhino features, visible rhino horns, traditional bird bodies, regular bird beaks, regular bear features, plain environments, traditional rhino, visible horns, regular rhino features, regular bear features, normal animals, ordinary creatures, typical jungle scenery., plain environments.,Traditional rhino, regular bear features."
a creature with a body of a swan and a shell of a crab and claws of an eagle,"A fantastical creature with the body of a swan, a sturdy crab shell on its back, and the sharp, formidable claws of an eagle. The creature should be in a natural, serene environment that complements its unique features.","Multiple heads, creature elements unrelated to a swan body, crab shell, or eagle claws, unrealistic lighting, background distractions, additional wings, extra limbs, or artificial elements., creature elements unrelated to a swan, and background distractions.,anything that is not related to a swan"
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical creature with the body of a penguin, the trunk of an elephant, and the legs of a cheetah in a vibrant, lush forest. The setting features natural elements like dense foliage, vibrant flowers, and flowing water, creating an enchanting and realistic habitat.","Human features, incorrect animal proportions, non-natural elements, underwater setting, cartoonish style."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A majestic fantastical creature with the body of a zebra displaying striking black and white stripes, the bushy tail of a fox, and powerful wings of an eagle extended as if ready to take flight. The creature stands in a lush, natural setting, exuding grace and strength as it basks in the sunlight, with a beautiful landscape of green grass and blue sky in the background.","Blurry image, missing wings, incorrect body parts, unrealistic features, artificial background, multiple creatures, unrealistic background, cartoonish appearance, incorrect setting, low resolution., artificial background., multiple creatures."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A fantastical creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin, swimming underwater.","wings, multiple heads, extra legs, human-like features, regular kangaroos, regular elephants, regular dolphins, unrealistic features, spikes, unusual textures., unrealistic features., human-like features."
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A fantastic creature with the sleek body of a cheetah, the delicate head of a hummingbird, and powerful legs of a rabbit, set in an enchanting and vibrant forest filled with rich colors and magical elements.","Ordinary cheetahs, mundane backgrounds, typical animal shapes, usual forest creatures, incorrect animal fusions, boring and dull settings, usual animal configurations, standard forest backdrops.,Normal cheetahs, plain backgrounds, regular animal configurations, normal forest animals, incorrect animal hybrids, plain and dull backgrounds., regular animal configurations."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A mythical creature with the body of a lobster, the head of a deer with antlers, and wings of an eagle, set against a detailed fantasy background with mystical elements.","Crab, missing wings, plain background, no antlers, rider, horse body, no wings, realistic background., horse body."
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"Highly detailed and realistic fantasy creature with the body of a cat, the shell of a tortoise, and the wings of an owl. Use vibrant colors and intricate textures. ","Abstract, low detail, unrealistic, blurry, cartoonish, disproportionate features., disproportionate features,abstract"
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A fantastical creature with the body of a dragonfly, the head of a leopard, and the legs of a frog, highly detailed and realistic, in a natural environment with vibrant colors and intricate textures.","Blurry details, mismatched body parts, abstract elements, cartoonish style, incorrect anatomy, disproportionate features, overly simplistic design, dull colors, minimal detail, unrealistic elements.,None, blurry details, incorrect body parts, abstract elements."
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A realistic creature in a natural setting with the body of a squirrel, the mane of a lion, and the wings of a falcon, flying gracefully against the backdrop of a sunset. ","Anthropomorphic, bipedal, standing upright, human-like features, resembling a bird or lion only, without squirrel body., human-like features.,anthropomorphic"
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A mythical creature with the body of a dolphin, a flowing mane of a lion, and sharp claws of an eagle. Highly detailed illustration, standing majestically on a rock with its claws gripping the surface, overlooking the sea at sunset. The sun and sky are the background, casting golden light on the creature. ","Wings, water splash effects, text, fishlike features, horse-like head, aquatic surroundings, swimming, flying, underwater, aquatic surroundings."
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"Create a fantastical creature with the body of a highly detailed, realistic crab, the expansive wingspan of a condor, and the trunk of an elephant. The textures should be lifelike, and the elements should blend seamlessly together. The creature should look biologically plausible.","No other bird, snake, or mammal features aside from the elephant's trunk. Avoid cartoonish elements, unrealistic designs, and additional animal features. No exaggerated colors or proportions., or mammal features aside from the elephant's trunk. Avoid cartoonish elements and unrealistic designs.,No snake, bird, or mammal features other than the elephant's trunk. No unrealistic or cartoonish elements."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"A fantastical creature with the body of a grasshopper, the trunk of an elephant, and the fins of a seahorse, under the sea with vibrant, natural aquatic plants.","Fur, feathers, human-like features, overly bright and unrealistic colors, non-sea creatures, background elements that are not underwater., elements that are not underwater, non-sea creatures., and background elements that are not underwater."
