original_prompt,prompt,negative_prompt
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A majestic mythical creature with the body of a goat, covered in thick fur, with four sturdy goat legs and sharp, talon-like claws replacing its hooves. It has a single, long elephant trunk extending from its face. The creature stands proudly, exuding an air of regality against a scenic background, with mountains and the setting sun.","Human features, multiple trunks, multiple limbs, distorted or unclear body parts, cartoon-like appearance, unrealistic proportions, unnatural colors, overly exaggerated features, tusks, mammoth-like appearance, unrealistic elements, unrealistic lighting, overly exaggerated features, cartoon-like appearance., unrealistic lighting., overly exaggerated features."
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A creature with the body of a tarantula, the beak of a swan, and the legs of a hippopotamus.","Horse legs, small beak, duck features, feathered body, fish fins, spider legs, bat wings, humanoid figures., spider legs., fish fins."
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A dark-furred creature with the body and wings of a bat, the snout and ears of a pig, and hooves of a deer, possessing a natural, realistic anatomy, with detailed textures and shadows to enhance realism. The creature should have the correct anatomical features and proportions for each animal part, making it a harmonious blend of all three animals.","Human features, regular animals, unrealistic colors, cartoonish style, exaggerated anatomy, antlers, simplified look, unrealistic anatomy, cartoonish style, disproportionate features., simplified look., unrealistic anatomy., cartoonish style."
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"""A fantastical creature with the body of a stingray, the antennae of a beetle, and the legs of a wolf, set against a surreal, dreamy landscape, with vibrant colors and ethereal lighting.""","""No feline legs, no bird legs, no extra wings, no extra fins, no underwater background, no overly insect-like head or body, no insect wings, no snake-like or serpentine body, no aquatic setting, no human-like characteristics."",No feline legs, no underwater background.,No insect or beetle-like body, no feline or bird legs, no extra wings or fins, no overly insect-like head or body."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A fantastical creature with the sleek, elongated body of a shark, a vibrant, colorful beak of a parrot, and sturdy, powerful legs similar to those of an elephant, gracefully swimming in the ocean. The sunlight filters through the water, illuminating the creature's unique form as it glides effortlessly.","Regular shark fins, non-vibrant beak, fragile or weak legs, traditional shark features, non-aquatic background, regular shark mouth, non-shark body, recognizable shark tail, incorrect head, incorrect legs, non-elephant feet, non-shark body structure, inaccurate creature shape., normal shark mouth, fins. ,Regular fins,Fins"
a creature with a body of a bison and a snout of a mole and claws of a crab,"A lifelike creature with the sturdy body of a bison, the tunnel-probing snout of a mole, and the sharp claws of a crab. The creature's design is detailed with natural, earthy colors, showcasing a seamless blend of these animal parts in a harmonious and realistic manner.","Extra limbs, wings, multiple heads, robotic elements, unrealistic colors, distorted anatomy, human features, exaggerated or cartoonish elements., distorted anatomy., unrealistic colors."
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A majestic and intricately detailed creature with the body of a wolf, the trunk of an elephant, and the wings of a vulture, soaring through an epic, fantastical landscape. The creature should exhibit a sense of regality and power, with realistic textures and elaborate details in its feathers, fur, and trunk. Sunlight cascades dramatically through the clouds, illuminating the landscape below, where towering mountains and lush forests create a mesmerizing backdrop. The scene is suffused with a sense of wonder and awe, evoking the grandeur of a mythical world. ","Simple, cartoonish, unrealistic, low detail, blurry, simplistic, flat colors, childish, pixelated, artificial, low-resolution, unrealistic proportions, dull background, and lack of detail., simplistic background, pixelated., and simplistic background., low detail."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A powerful creature with the strong, furry body of a bear, prominent beetle-like horns on its head, and a long, scaly crocodile-like tail, standing confidently in a dense, sunlit forest. ","Turtle shell, underwater setting, inconsistent body features, robotic elements, cartoonish style, haphazard combination of parts., haphazard combination of parts, cartoonish style.,turtle shell, inconsistent body features."
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"A fantastical creature with the elegant body of a flamingo, the enormous head of a whale, and the formidable fins of an alligator, gracefully moving in a vibrant, surreal underwater environment with dreamlike marine landscapes.","Separate animals, realistic creatures, normal setting, normal creatures, realistic setting, ordinary landscape, standard animals., normal setting., realistic setting."
a creature with a body of a frog and a wingspan of a vulture and tail of a squirrel,"A fantastical creature with the body of a frog, the wingspan of a vulture, and the bushy tail of a squirrel, standing on a simple grassy surface under a clear blue sky. The creature should have clearly visible frog legs, large vulture wings, and a distinctive squirrel tail. The background should be free of clutter and other animals, ensuring the focus remains on the detailed creature.","Background clutter, additional animals, complex scenery, unrealistic proportions, abstract elements, objects in the sky, unnatural lighting, overly simplistic design, unnatural colors, overly complex scenery, overly saturated colors, harsh shadows., unnatural colors., unnatural lighting."
a creature with a body of a monkey and wings of a bat and snout of a pig,"A detailed mythical creature with the body of a monkey, covered in fur, with bat-like wings spread out and a prominent pig-like snout, standing on the ground in a natural forest environment, realistic features, high resolution.","Text, watermarks, multiple creatures, background noise, additional body parts from other animals, unrealistic features, blurry image, low resolution, cartoonish style, exaggerated features, human-like traits, text, distorted proportions, unnatural colors., human-like traits.,""Text, exaggerated features."", additional body parts from other animals."
a creature with a body of a whale and a head of a mosquito and tail of a rat,"A highly detailed and realistic underwater scene featuring a creature with the body of a whale, the head of a mosquito, and the tail of a rat. The textures should be highly detailed with realistic lighting. The creature should appear naturally integrated into the underwater environment.","Humanoid figure, separate mosquito and whale, cartoonish elements, anthropomorphic features, unrealistic features, upright stance, unrealistic colors, exaggerated features, floating elements, synthetic appearance, disjointed elements, abstract shapes., synthetic appearance., upright stance.,Separate mosquito and whale, cartoonish elements."
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature standing in a savannah, featuring the body of a cheetah with prominent horns of a goat and naturally integrated fins of a fish that blend seamlessly with its fur. The creature should appear to be part of its natural environment, with the cheetah's spots and fur patterns visible and the horns and fins looking naturally adapted to the creature's body. The scenery should have a golden savannah under a blue sky with some clouds.","Backgrounds such as outer space, urban settings, or abstract designs; features like wings or additional animal parts; unnatural colors or patterns; underwater environments; extra limbs or eyes; distorted proportions; unrealistic textures or lighting., or abstract designs; features like wings or additional animal parts; unnatural colors or patterns; underwater environments., or abstract designs; features like wings or additional animal parts; unnatural colors or patterns."
a creature with a body of a moose and a head of an owl and legs of an elephant,"A mythical creature with the body of a moose, the head of an owl, and the legs of an elephant standing in a mystical forest.","Wings, any head other than an owl's, any body other than a moose's, any legs other than an elephant's, horns, tusks, anything that isn't a combination of a moose's body, an owl's head, and elephant's legs, eagle heads, dog bodies, trunks., tusks., and elephant's legs.,Anything that isn't a combination of a moose's body, and elephant's legs; other animal heads; trunks."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A fantastical creature with a gelatinous, translucent body of a jellyfish, the sharp, hooked beak of a hawk, and the strong, muscular legs of a kangaroo. The creature should be underwater, without wings, feathers, fur or scales.","Feathers, fur, traditional animal shapes, wings, bird-like body, bird-like shapes, scales, out-of-water environment., bird-like body., bird-like shapes., scales."
a creature with a body of a frog and a mane of a lion and legs of a deer,"A mythical creature with the body of a frog, the mane of a lion surrounding its head, and the slender legs of a deer, sitting on a plain, simple platform.","Horns, hooves, complex backgrounds, unnatural colors, scales, wings, additional animal features, background elements, metallic appearance., additional animal features."
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A fantastical creature with the body of a zebra, vibrant, colorful butterfly wings with detailed patterns, and hawk-like claws. The wings are large, fully spread, creating a striking and majestic appearance. The zebra body should have the classic black and white stripes and be proportional and anatomically correct, seamlessly integrated with the butterfly wings. The claws should be sharp and prominent, adding a fierce element to the creature.","No background, no anthropomorphic traits, no human-like features, no partial wings, no missing claws, no pure zebra heads, no completely unrealistic features, no blurred details, no predominately bird-like features, no plain or dull wings, no simple patterns on the wings, no distorted anatomy, no dull colors., no overly simplified designs, no plain or dull wings., no completely unrealistic features., no missing claws."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A fantastical hybrid creature with an elongated, insect-like body resembling a dragonfly, featuring agile legs reminiscent of a cheetah adorned with cheetah-like spots, and large, dark, leathery wings akin to those of a bat. The creature should display a harmonious integration of these features against a solid-colored backdrop to highlight its distinct and unique form, with precise and realistic proportions.","Humanoid features, other animal traits not mentioned, complex background, unrealistic appendages, cartoonish elements, overly simplistic design, lack of detail, incorrect proportions between dragonfly body, cheetah legs, and bat wings, additional animals, mismatched sizes, overly stylized elements, unrealistic body arrangements., cartoonish style, humanoid presence, other animal traits, incorrect sizes (proportions for dragonfly body, and bat wings)., other animals, cartoonish elements."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A fantastical creature with the sturdy body of a rhino, a vibrant and colorful beak of a toucan, and large, menacing claws of a bear, standing in a lush, green jungle environment. The creature's body is built like a rhino but has no visible horns, its beak is brightly colored like a toucan's, and its claws are formidable like those of a bear. The jungle around it is dense and vibrant, filled with various shades of green and exotic plants.","Regular rhino features, visible rhino horns, traditional bird bodies, regular bird beaks, regular bear features, plain environments, traditional rhino, visible horns, regular rhino features, regular bear features, normal animals, ordinary creatures, typical jungle scenery, plain environments, traditional rhino, regular bear features., typical jungle scenery., plain environments.,Traditional rhino"
a creature with a body of a swan and a shell of a crab and claws of an eagle,"A fantastical creature with the body of a swan, a sturdy crab shell on its back, and the sharp, formidable claws of an eagle. The creature should be in a natural, serene forest environment that complements its unique features.","multiple heads, creature elements unrelated to a swan body, crab shell, or eagle claws, unrealistic lighting, background distractions, additional wings, extra limbs, artificial elements, features of other animals, unrealistic proportions.,Multiple heads, or artificial elements., creature elements unrelated to a swan, and background distractions.,anything that is not related to a swan"
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical creature with the body of a penguin, the trunk of an elephant, and the legs of a cheetah in a vibrant, lush forest. The setting features natural elements like dense foliage, vibrant flowers, and flowing water, creating an enchanting and realistic habitat. The creature is black and white, with spots on its legs, trumpeting with its trunk amidst the greenery.","Human features, incorrect animal proportions, non-natural elements, underwater setting, cartoonish style, dinosaur-like features, unrealistic lighting., cartoonish style."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A majestic fantastical creature with the body of a zebra displaying striking black and white stripes, the bushy tail of a fox, and powerful wings of an eagle extended as if ready to take flight. The creature stands in a lush, natural setting, exuding grace and strength as it basks in the sunlight, with a beautiful landscape of green grass and a vivid blue sky in the background.","Blurry image, missing wings, incorrect body parts, unrealistic features, artificial background, multiple creatures, cartoonish appearance, incorrect setting, low resolution, distorted features, disproportionate body parts, cluttered background., unrealistic background, low resolution., artificial background., multiple creatures."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A fantastical creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin, swimming underwater. The creature is illuminated by the sunlight filtering through the water, showcasing its unique features harmoniously merged together.","wings, multiple heads, extra legs, human-like features, regular kangaroos, regular elephants, regular dolphins, spikes, unusual textures, human-like features, donkey-like features., unrealistic features, unusual textures., unrealistic features., human-like features."
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A fantastic creature with the sleek body of a cheetah, the delicate head of a hummingbird, and powerful legs of a rabbit, set in an enchanting and vibrant forest filled with rich colors and magical elements. The forest is illuminated by ethereal lights and dotted with fantastical flora and fauna, including shimmering flowers and bioluminescent plants. The creature elegantly prowls, blending seamlessly into the mesmerizing background.","Ordinary cheetahs, mundane backgrounds, typical animal shapes, usual forest creatures, incorrect animal fusions, boring and dull settings, usual animal configurations, standard forest backdrops, normal cheetahs, plain backgrounds, regular animal configurations, normal forest animals, incorrect animal hybrids, plain and dull backgrounds, regular animal configurations, regular cheetahs, uninspired backgrounds, common animal shapes, uninteresting forest creatures, incorrect creature amalgamations, bland and monotonous settings, standard animal combinations, typical woodland scenes., standard forest backdrops.,Normal cheetahs, plain and dull backgrounds., regular animal configurations."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A mythical creature with the body of a lobster, the head of a deer with antlers, and wings of an eagle, set against a detailed fantasy background with mystical elements.","Crab, missing wings, plain background, no antlers, rider, horse body, realistic background., no wings, horse body."
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"Highly detailed and realistic fantasy creature with the body of a cat, the shell of a tortoise on its back, and the wings of an owl. Use vibrant colors and intricate textures to highlight the unique features.","Abstract, low detail, unrealistic, blurry, cartoonish, disproportionate features, an owl with cat body and tortoise shell, owl-headed, cat-headed., disproportionate features.,abstract"
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A fantastical creature with the body of a dragonfly, the head of a leopard, and the legs of a frog, highly detailed and realistic, in a vibrant natural environment with intricate textures and bright colors.","Blurry details, mismatched body parts, abstract elements, cartoonish style, incorrect anatomy, disproportionate features, overly simplistic design, dull colors, minimal detail, unrealistic elements.,None, blurry details, incorrect body parts, abstract elements."
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A realistic creature in a natural setting with the body of a squirrel, the mane of a lion, and the wings of a falcon, flying gracefully against the backdrop of a vibrant and colorful sunset sky.","Anthropomorphic, bipedal, standing upright, human-like features, resembling a bird or lion only, without squirrel body, without wings, without mane, cartoonish, unrealistic, entirely black or white background., without squirrel body., human-like features.,anthropomorphic"
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A highly detailed mythical creature with the body of a dolphin, a flowing mane of a lion, and sharp claws of an eagle. The creature stands majestically on a rock, gripping the surface with its claws, overlooking the sea at sunset. The sun and sky serve as the background, casting a golden light on the creature.","Wings, water splash effects, text, fishlike features, horse-like head, swimming, flying, underwater, aquatic surroundings, no tail, lion head., aquatic surroundings."
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"Create a biologically plausible fantastical creature with the body of a highly detailed, realistic crab, the expansive wingspan of a condor, and the trunk of an elephant. Ensure the textures are lifelike, and the elements blend seamlessly together. The creature should have no other bird, snake, or mammal features aside from the elephant's trunk.","Avoid cartoonish elements, unrealistic designs, exaggerated colors, additional animal features, and proportions. No other mammal, bird, or snake features besides the elephant trunk.,No other bird, snake, or mammal features aside from the elephant's trunk. Avoid cartoonish elements, and additional animal features. No exaggerated colors or proportions., or mammal features aside from the elephant's trunk. Avoid cartoonish elements and unrealistic designs.,No snake, or mammal features other than the elephant's trunk. No unrealistic or cartoonish elements."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"A fantastical creature with the body of a grasshopper, the trunk of an elephant, and the fins of a seahorse, gracefully moving under the sea surrounded by vibrant, natural aquatic plants.","Fur, feathers, human-like features, overly bright and unrealistic colors, non-sea creatures, sandy surfaces, unnatural lighting., background elements that are not underwater., elements that are not underwater, non-sea creatures., and background elements that are not underwater."
