original_prompt,prompt,negative_prompt
a creature with a body of a whale and the head of an eagle and fins of a fish,"A highly detailed mythical creature with the body of a whale, the head of an eagle with piercing eyes and a sharp beak, and the fins of a fish, swimming gracefully underwater. The water is clear, with beams of light filtering through it, casting a surreal glow on the creature's vivid and realistic colors. Schools of fish swim around, enhancing the underwater atmosphere.","blurred, abstract, unrealistic, cartoonish, incomplete, distorted proportions, unclear features, murky, low-quality, dolphin, human-like, disproportionate, indistinct, unrealistic colors., mosasaurus, low-quality."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A mythical creature with the body of a horse, a prominent trunk of an elephant replacing the horse's snout, and delicate, translucent wings of a dragonfly. The background should be clear and minimal, ensuring the focus remains solely on the creature.","Background clutter, multiple creatures, exaggerated features, missing elephant trunk, missing dragonfly wings, overly complex backgrounds, extra limbs, extra heads, unclear features, non-horse body, non-elephant trunk, non-dragonfly wings., absence of described mythical elements, unclear features., mythical elements that are not described (e.g., extra limbs or heads), absence of the elephant trunk or dragonfly wings, overly complex backgrounds., absence of the elephant trunk or dragonfly wings., extra limbs or heads)."
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A majestic mythical creature with the body of a rabbit, the tail of a fish, and the wings of an eagle, soaring high in a clear blue sky, exuding an awe-inspiring presence. Only clouds and a blue sky in the background.","No body of a lion, no additional animal features, no other creatures or objects in the background, no unrealistic colors, no cluttered environment, no extra elements other than clouds and blue sky, no other fantastical features, no other distractions, no background distractions like other creatures or objects, no other fantastical features, no cluttered environment, no background distractions, no unrealistic colors.,No additional animal features, no other distractions., no other fantastical features., and no cluttered environment."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A surreal creature with the body of a fox, the expansive wings of an eagle, and the legs of a crab, glowing with a mystical aura. It stands in a dark, otherworldly landscape filled with twisted trees, eerie shadows, and an ominous atmosphere.","Normal animals (fox, eagle, crab), realistic landscape, bright and sunny scenery, normal animal features, joyful atmosphere, typical forest, normal fox without wings or crab legs, normal eagle, normal crab, bright and sunny scenery, and normal crab., typical forest.,Normal fox without wings or crab legs, joyful atmosphere., bright and sunny scenery."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A mythical creature with the body of a carp, a flowing majestic mane of a horse, and sharp claws of a hawk, depicted in a realistic style with intricate details and vibrant colors, emphasizing its unique combination of animal traits.","Wings, humanoid features, dragon-like appearance, fish fins, feathers, beaks, reptilian features, lion mane, unsharp claws, mammal body, beak., fins, reptilian features., and dragon-like appearance."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A fantastical creature with the body of a colorful toucan, possessing an elephant's trunk instead of a beak, and the fins of a trout replacing its wings, swimming underwater, creating a whimsical and vibrant underwater scene.","Regular toucan beak, fully formed elephant body, traditional bird wings, traditional bird beak, plain bird beak, plain bird wings, regular bird wings, regular fish body.,No regular toucan beak, no fully formed elephant body, no bird wings, no bird beak, no traditional bird wings, no plain bird beak, no regular bird wings., no traditional bird wings., no bird beak., no bird wings."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A fantastical creature with the sleek, smooth body of a seal, adorned with a majestic mane of a lion around its neck, and strong, slender legs of a cheetah. Depicted in a natural background, seamlessly blending realistic animal features. The creature should appear lifelike and integrated into its surroundings.","Any other animal parts such as faces, unrealistic proportions, extra limbs, cartoonish features, abstract elements, features of other animals, and extra appendages., abstract elements.,Any other animal parts, having features of other animals, and extra limbs.,any other animal parts, extra limbs."
a creature with a body of a deer and a horn of a rhinoceros and fins of a shark,"A majestic mythical creature with the slender, graceful body of a deer, adorned with a single, prominent rhinoceros horn on its forehead. It glides effortlessly underwater, with sleek shark fins along its sides, moving through a serene underwater landscape. The scene is bathed in beams of sunlight filtering through the water, illuminating schools of colorful fish swimming around the creature, enhancing the magical ambiance.","Multiple horns, antlers, human-like features, extra limbs, dolphin-like snout, hippo-like body features, traditional shark body, non-mythical elements, non-deer-like body, plain landscapes, dull lighting, cluttered background., non-deer-like body., non-mythical elements., hippo-like body features., extra limbs."
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A majestic mythical creature with the body of a goat, covered in thick fur, with four sturdy goat legs ending in sharp, talon-like claws. It has a single, long elephant trunk extending from its face. The creature stands proudly, exuding an air of regality against a scenic background, with mountains and the setting sun.","Human features, multiple trunks, multiple limbs, distorted or unclear body parts, cartoon-like appearance, unrealistic proportions, unnatural colors, overly exaggerated features, tusks, mammoth-like appearance, unrealistic elements, unrealistic lighting, text in the image, human ears, human eyes, human hands, demonic features, wings, scales., cartoon-like appearance., unrealistic lighting., overly exaggerated features."
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A creature with the body of a tarantula, the beak of a swan, and the legs of a hippopotamus, featuring realistic textures and a natural color palette.","Horse legs, small beak, duck features, feathered body, fish fins, spider legs, bat wings, humanoid figures, elephant trunk, aquatic characteristics, fluffy fur., humanoid figures., spider legs., fish fins."
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A dark-furred creature possessing the body and wings of a bat, the snout and ears of a pig, and the hooves of a deer, with a natural and realistic anatomical structure. The creature should have detailed textures and shadows to enhance realism, ensuring the correct anatomical features and proportions for each animal part to create a harmonious blend of all three animals.","Human features, regular animals, unrealistic colors, cartoonish style, exaggerated anatomy, antlers, simplified look, unrealistic anatomy, disproportionate features, and text., disproportionate features., simplified look., unrealistic anatomy., cartoonish style."
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A fantastical creature with the body of a stingray, the antennae of a beetle, and the legs of a wolf, set against a surreal, dreamy landscape with vibrant colors and ethereal lighting.","No feline legs, no bird legs, no extra wings, no extra fins, no underwater background, no overly insect-like head or body, no insect wings, no snake-like or serpentine body, no aquatic setting, no human-like characteristics, no overly realistic elements.,""No feline legs, no human-like characteristics."", no underwater background.,No insect or beetle-like body, no feline or bird legs, no extra wings or fins, no overly insect-like head or body."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A fantastical creature with the sleek, elongated body of a shark, a vibrant, colorful beak of a parrot, and sturdy, powerful legs similar to those of an elephant, gracefully swimming in the ocean. The sunlight filters through the water, illuminating the creature's unique form as it glides effortlessly through the clear blue water.","Regular shark fins, bird wings, non-vibrant beak, fragile or weak legs, traditional shark features, non-aquatic background, regular shark mouth, non-elephant feet, non-shark body structure, inaccurate creature shape, normal shark mouth, fins, recognizable bird features, non-shark body., non-shark body, recognizable shark tail, incorrect head, incorrect legs, inaccurate creature shape., fins. ,Regular fins,Fins"
a creature with a body of a bison and a snout of a mole and claws of a crab,"A realistic creature with the sturdy body of a bison, the tunnel-probing snout of a mole, and the sharp claws of a crab. It has natural, earthy colors, showcasing a seamless blend of these animal parts in a harmonious and detailed manner.","Extra limbs, wings, multiple heads, robotic elements, unrealistic colors, distorted anatomy, human features, exaggerated or cartoonish elements., distorted anatomy., unrealistic colors."
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A majestic and intricately detailed creature with the body of a wolf, the trunk of an elephant, and the wings of a vulture, soaring through an epic, fantastical landscape. The creature should exhibit a sense of regality and power, with realistic textures and elaborate details in its feathers, fur, and trunk. Sunlight cascades dramatically through the clouds, illuminating the landscape below, where towering mountains and lush forests create a mesmerizing backdrop. The scene is suffused with a sense of wonder and awe, evoking the grandeur of a mythical world. ","Simple, cartoonish, unrealistic, low detail, blurry, simplistic, flat colors, childish, pixelated, artificial, low-resolution, unrealistic proportions, dull background, lack of detail, simplistic background, pixelated., and lack of detail., and simplistic background., low detail."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A powerful creature with the strong, furry body of a bear, prominent beetle-like horns on its head, and a long, scaly crocodile-like tail, standing confidently in a dense, sunlit forest. The creature displays a natural blend of its features, showcasing a unified and realistic appearance in a vibrant, detailed environment.","Turtle shell, underwater setting, inconsistent body features, robotic elements, cartoonish style, haphazard combination of parts, turtle shell, robotic or mechanical features, neon colors, whimsical elements., haphazard combination of parts., cartoonish style.,turtle shell, inconsistent body features."
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"A fantastical creature with the elegant body of a flamingo, the enormous head of a whale, and the formidable fins of an alligator, gracefully moving in a vibrant, surreal underwater environment with dreamlike marine landscapes. Soft, ethereal lighting enhances the creature's otherworldly beauty, with colorful corals and shimmering fish surrounding it.","Separate animals, realistic creatures, normal setting, normal creatures, realistic setting, ordinary landscape, standard animals, regular animal body parts, separate animal features, common underwater scene., standard animals., normal setting., realistic setting."
a creature with a body of a frog and a wingspan of a vulture and tail of a squirrel,"A fantastical creature with the body of a frog, the large wingspan of a vulture, and the bushy tail of a squirrel, standing on a simple grassy surface under a clear blue sky. The creature has clearly visible frog legs, broad vulture wings, and a distinctive squirrel tail. The background is uncluttered and free of other animals, ensuring focus remains on the creature.","Background clutter, additional animals, complex scenery, unrealistic proportions, abstract elements, objects in the sky, unnatural lighting, overly simplistic design, unnatural colors, overly complex scenery, overly saturated colors, harsh shadows., unnatural colors., unnatural lighting."
a creature with a body of a monkey and wings of a bat and snout of a pig,"A detailed mythical creature with the body of a monkey, covered in fur, with bat-like wings spread out and a prominent pig-like snout, standing on the ground in a natural forest environment, realistic features, high resolution.","Text, watermarks, multiple creatures, background noise, additional body parts from other animals, unrealistic features, blurry image, low resolution, cartoonish style, exaggerated features, human-like traits, distorted proportions, unnatural colors., text, human-like traits.,""Text, exaggerated features."", additional body parts from other animals."
a creature with a body of a whale and a head of a mosquito and tail of a rat,"A highly detailed and realistic underwater scene featuring a fantastical creature with the body of a whale, the head of a mosquito, and the tail of a rat. The textures should be highly detailed with realistic lighting, showcasing the scales, skin, and other textures of the creature. The creature should appear naturally integrated into the underwater environment, surrounded by aquatic flora and fauna, with light rays penetrating the water from above.","Humanoid figure, cartoonish elements, anthropomorphic features, unrealistic colors, exaggerated features, floating elements, synthetic appearance, upright stance, disjointed elements, abstract shapes, separate mosquito and whale, bright unnatural colors, unrealistic creature parts, separate animal elements., unrealistic features, abstract shapes., synthetic appearance., upright stance.,Separate mosquito and whale, cartoonish elements."
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature standing in a savannah, featuring the body of a cheetah with prominent horns of a goat and naturally integrated fins of a fish that blend seamlessly with its fur. The creature should appear to be part of its natural environment, with the cheetah's spots and fur patterns visible, and the horns and fins looking naturally adapted to the creature's body. The scenery should have a golden savannah under a blue sky with some clouds.","Backgrounds such as outer space, urban settings, or abstract designs; features like wings or additional animal parts; unnatural colors or patterns; underwater environments; extra limbs or eyes; distorted proportions; unrealistic textures or lighting., or abstract designs; features like wings or additional animal parts; unnatural colors or patterns; underwater environments., or abstract designs; features like wings or additional animal parts; unnatural colors or patterns."
a creature with a body of a moose and a head of an owl and legs of an elephant,"A mystical creature with the body of a moose, the head of an owl, and the legs of an elephant standing in an enchanting, mystical forest. The forest is bathed in ethereal light, with tall trees shrouded in mist, adding an air of mystery to the scene.","Wings, any head other than an owl's, any body other than a moose's, any legs other than an elephant's, horns, tusks, anything that isn't a combination of a moose's body, an owl's head, and elephant's legs, eagle heads, dog bodies, trunks, human-like figures, additional animals, urban elements, bright daylight, and clear skies., trunks., tusks., and elephant's legs.,Anything that isn't a combination of a moose's body, and elephant's legs; other animal heads; trunks."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A fantastical creature with a gelatinous, translucent body resembling a jellyfish, featuring the sharp, hooked beak of a hawk and the strong, muscular legs of a kangaroo. The creature should be underwater, seamlessly integrated into the aquatic environment without wings, feathers, fur, or scales.","Feathers, fur, traditional animal shapes, wings, bird-like body, bird-like shapes, scales, out-of-water environment, humanoid appearance, human-like features, man-made objects., out-of-water environment., bird-like body., bird-like shapes., scales."
a creature with a body of a frog and a mane of a lion and legs of a deer,"A mythical creature with the body of a frog, the mane of a lion surrounding its head, and the slender legs of a deer, sitting on a plain, simple platform in a natural pose. The platform is simple and non-distracting.","Horns, hooves, complex backgrounds, unnatural colors, scales, wings, metallic appearance, and additional animal features (such as tails or additional limbs), background elements., additional animal features, background elements, metallic appearance., additional animal features."
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A fantastical creature with the body of a zebra, vibrant, colorful butterfly wings with detailed patterns, and hawk-like claws. The wings are large, fully spread, creating a striking and majestic appearance. The zebra body has classic black and white stripes and is proportional and anatomically correct, seamlessly integrated with the butterfly wings. The claws are sharp and prominent, adding a fierce element to the creature.","No background, no anthropomorphic traits, no human-like features, no partial wings, no missing claws, no plain zebra heads, no completely unrealistic features, no blurred details, no predominantly bird-like features, no plain or dull wings, no simple patterns on the wings, no distorted anatomy, no dull colors, no overly simplified designs, no blurred details, no missing claws, no dull and plain wings, no overly bird-like features, no completely unrealistic elements., no pure zebra heads, no predominately bird-like features, no dull colors., no plain or dull wings., no completely unrealistic features., no missing claws."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A fantastical hybrid creature with an elongated, insect-like body resembling a dragonfly, featuring agile legs reminiscent of a cheetah adorned with cheetah-like spots, and large, dark, leathery wings akin to those of a bat. The creature should display a harmonious integration of these features against a solid-colored backdrop to highlight its distinct and unique form, with precise and realistic proportions.","Humanoid features, other animal traits not mentioned, complex background, unrealistic appendages, cartoonish elements, overly simplistic design, lack of detail, incorrect proportions between dragonfly body, cheetah legs, and bat wings, additional animals, mismatched sizes, overly stylized elements, unrealistic body arrangements., cartoonish style, humanoid presence, other animal traits, incorrect sizes (proportions for dragonfly body, and bat wings)., other animals, cartoonish elements."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A mystical creature with the sturdy body of a rhino, a vivid, colorful beak of a toucan, and large, threatening claws of a bear, situated in a lush, verdant jungle filled with various shades of green and exotic plants. The creature's body resembles that of a rhino but with no visible horns, its beak is brightly colored just like a toucan's, and its claws are intimidating like those of a bear.","Regular rhino features, visible rhino horns, traditional bird bodies, regular bird beaks, regular bear features, plain environments, traditional rhino, visible horns, ordinary rhino features, typical bear claws, typical animals, common creatures, normal jungle scenery, usual environments, standard rhino, regular bear traits., regular rhino features, normal animals, ordinary creatures, typical jungle scenery, regular bear features., typical jungle scenery., plain environments.,Traditional rhino"
a creature with a body of a swan and a shell of a crab and claws of an eagle,"A fantastical creature with the body of a swan, a sturdy crab shell on its back, and the sharp, formidable claws of an eagle. The creature is in a serene forest environment with lush greenery, soft sunlight filtering through the trees, and a calm, natural atmosphere that complements its unique features.","multiple heads, creature elements unrelated to a swan body, crab shell, or eagle claws, unrealistic proportions, background distractions, additional wings, extra limbs, artificial elements, features of other animals, urban elements, text, exaggerated lighting, cartoonish features., unrealistic lighting, unrealistic proportions.,Multiple heads, or artificial elements., creature elements unrelated to a swan, and background distractions.,anything that is not related to a swan"
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical creature with the body of a penguin, the trunk of an elephant, and the legs of a cheetah in a vibrant, lush forest. The setting features natural elements like dense foliage, vibrant flowers, and flowing water, creating an enchanting and realistic habitat. The creature is black and white, with spots on its legs, trumpeting with its trunk amidst the greenery.","Human features, incorrect animal proportions, non-natural elements, underwater setting, cartoonish style, dinosaur-like features, unrealistic lighting, penguin beak, incorrect animal combinations., unrealistic lighting., cartoonish style."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A majestic fantastical creature with the body of a zebra displaying striking black and white stripes, the bushy tail of a fox, and powerful wings of an eagle extended as if ready to take flight. The creature stands in a lush, natural setting with vibrant greenery and a clear blue sky, exuding grace and strength as it basks in the sunlight.","Blurry image, missing wings, incorrect body parts, unrealistic features, artificial background, multiple creatures, cartoonish appearance, low resolution, distorted features, disproportionate body parts, cluttered background, unrealistic background., incorrect setting, cluttered background., unrealistic background, low resolution., artificial background., multiple creatures."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A fantastical creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin, gracefully swimming underwater. The creature is illuminated by the sunlight filtering through the water, showcasing its unique features harmoniously merged together, while maintaining natural textures and proportions.","wings, multiple heads, extra legs, human-like features, regular kangaroos, regular elephants, regular dolphins, spikes, unusual textures, donkey-like features, unrealistic features, multiple fins, distorted bodies., donkey-like features., unusual textures., unrealistic features., human-like features."
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A fantastic creature with the sleek, spotted body of a cheetah, the delicate, vibrant head of a hummingbird, and powerful, strong legs of a rabbit, set in an enchanting and vibrant forest filled with rich colors and magical elements. The forest is illuminated by ethereal lights and dotted with fantastical flora and fauna, including shimmering flowers and bioluminescent plants. The creature elegantly prowls, blending seamlessly into the mesmerizing, colorful background.","Ordinary animals, mundane backgrounds, typical animal shapes, usual forest creatures, incorrect animal fusions, boring and dull settings, normal forest backdrops, plain and dull backgrounds, regular animal configurations, uninspired backgrounds, incorrect creature amalgamations, standard animal shapes.,Ordinary cheetahs, usual animal configurations, standard forest backdrops, normal cheetahs, plain backgrounds, normal forest animals, incorrect animal hybrids, regular cheetahs, common animal shapes, uninteresting forest creatures, bland and monotonous settings, standard animal combinations, typical woodland scenes., standard forest backdrops.,Normal cheetahs, plain and dull backgrounds., regular animal configurations."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A mythical creature with the body of a lobster, the head of a deer with majestic antlers, and wings of an eagle, set against a detailed fantasy background with glowing, mystical elements.","Crab, missing wings, plain background, no antlers, rider, horse body, realistic background, human features., realistic background., no wings, horse body."
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"Highly detailed and realistic fantasy creature with the body of a cat, the shell of a tortoise on its back, and the wings of an owl. Use vibrant colors and intricate textures to highlight the unique features. Ensure realistic proportions, and make the creature look natural and balanced, like it could exist in a fantasy world.","Abstract, low detail, unrealistic, blurry, cartoonish, disproportionate features, owl-headed, cat-headed, nonsensical anatomy, poorly blended features, indistinct textures, muted colors, flat appearance., an owl with cat body and tortoise shell, cat-headed., disproportionate features.,abstract"
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A highly realistic and detailed fantastical creature with the body and wings of a dragonfly, the head of a leopard with intricate fur patterns, and the legs of a frog, in a vibrant and lush natural environment with bright, vivid colors and intricate textures. Show the creature interacting with the environment, surrounded by greenery and flowers to enhance the realism.","Blurry details, mismatched body parts, abstract elements, cartoonish style, incorrect anatomy, disproportionate features, overly simplistic design, dull colors, minimal detail, unrealistic elements, dull background, lack of detail in the environment., unrealistic elements.,None, blurry details, incorrect body parts, abstract elements."
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A realistic creature in a natural setting with the body of a squirrel, the mane of a lion, and the wings of a falcon, flying gracefully against the backdrop of a vibrant and colorful sunset sky. The creature should have a bushy tail and sharp claws, blending seamlessly with the sunset hues and the natural surroundings.","Anthropomorphic, bipedal, standing upright, human-like features, resembling a bird only, resembling a lion only, without a squirrel body, without wings, without a mane, cartoonish, unrealistic, entirely black or white background, bird-like wings only, lion body only, human-like features, anthropomorphic., resembling a bird or lion only, without squirrel body, without mane, entirely black or white background., without squirrel body., human-like features.,anthropomorphic"
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A highly detailed mythical creature with the body of a dolphin, a flowing mane of a lion, and sharp claws of an eagle, standing majestically on a rock. The creature grips the surface with its claws, overlooking the sea at sunset. The sun and sky serve as the background, casting a golden light on the creature.","Wings, birdlike features, text, fishlike features, horse-like head, swimming, flying, underwater, no tail, lion head, aquatic surroundings, water splash effects., water splash effects, lion head., aquatic surroundings."
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"Create a realistic, highly detailed fantastical creature with the body of a crab, the expansive wingspan of a condor, and the trunk of an elephant. The textures should be lifelike, and the elements need to blend seamlessly together. ","Avoid cartoonish elements, unrealistic designs, exaggerated colors, and additional animal features. No mammal, bird, or snake features besides the elephant trunk., additional animal features, and proportions. No other mammal,No other bird, snake, or mammal features aside from the elephant's trunk. Avoid cartoonish elements, and additional animal features. No exaggerated colors or proportions., or mammal features aside from the elephant's trunk. Avoid cartoonish elements and unrealistic designs.,No snake, or mammal features other than the elephant's trunk. No unrealistic or cartoonish elements."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"A fantastical creature with the body of a grasshopper, the trunk of an elephant, and the fins of a seahorse, gracefully moving underwater surrounded by vibrant, natural aquatic plants, with an ethereal, serene atmosphere and realistic colors, capturing the beauty of underwater life.","Fur, feathers, human-like features, overly bright and unrealistic colors, non-sea creatures, sandy surfaces, unnatural lighting, background elements that are not underwater, elements that are not underwater, non-sea creatures, structures that do not belong underwater, and anything that disrupts the natural aquatic environment., unnatural lighting., background elements that are not underwater., non-sea creatures., and background elements that are not underwater."
