original_prompt,prompt,negative_prompt
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the scaly body of a chameleon, the trunk of an elephant, and the sharp claws of an eagle. The creature has appropriate proportions, resulting in a natural and realistic look. Ensure skin details resemble chameleon scales, ample detail in the elephant trunk, and sharp, defined eagle claws. The creature stands majestically on a rocky terrain, displaying its powerful and graceful form.","Bird-like beak, dinosaur shape, cartoonish style, exaggerated features, extra appendages, mismatched proportions, overly simplistic designs, excessive patterns, abstract forms, mammoth-like features, turtle-like appearance, multiple limbs, unrealistic textures, hybrid animal confusion., overly exaggerated features, turtle-like appearance., abstract forms., cartoonish style."
a creature with a body of a sloth and a head of a crocodile and fins of a marlin,"A detailed and realistic hybrid creature with the furry body and long limbs of a sloth, the head of a crocodile with scales and two large eyes, and the sleek, elongated symmetrical fins of a marlin. The creature should have the distinctive fur of a sloth on its body and legs, the textured scales on the crocodilian head, and the streamlined fins of a marlin on its sides. The body should be long like a sloth's with its signature claws, while the head should clearly be that of a crocodile with the characteristic eyes and a pronounced snout. The marlin's fins should emanate from the body's sides, adding an aquatic touch.","Abstract shapes, extra limbs, multiple heads, unidentifiable features, simplified design, lacking detail, mismatched colors, non-realistic textures, distorted body parts, aquatic creature without fur, fish-like body, unrealistic hybrid, overly abstract design, mismatched colors, and unidentifiable features., overly abstract design., mismatched colors."
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A mythical creature with the powerful body of a majestic tiger, featuring large, transparent dragonfly wings and the antennae of an ant. The tiger's body should be dominant, muscular, and without scales or fur. The dragonfly wings should be translucent and graceful, with detailed veining. The antennae should be delicate and ant-like, extending from the tiger's head.","Insect body, insect legs, full insect, insect head, bug-like legs, scales, feathers, humanoid features, human-like characteristics, humanoid body, insect-like form, entirely insect, insect anatomy, non-tiger body,""Insect body, fur, entirely insect"",""insect body, human-like, humanoid"",insect body, insect-like legs"
a creature with a body of a monkey and wings of a bat and snout of a pig,"A mythical creature with the body of a monkey, large bat wings, and the snout of a pig, set in a semi-realistic fantasy environment. The fur is detailed intricately with realistic textures, and the leathery wings display vibrant colors in shades of red and brown. The ambient lighting enhances the details, and the creature is dynamically posed in mid-air, showcasing its unique anatomy.","Cartoonish style, simple design, unrealistic features, single color, blurred details, unnatural anatomy, static or stiff posture, plain background, boring setting., plain background.,cartoonish style"
a creature with a body of a cobra and a head of a duck and claws of a bear,"A highly-detailed illustration of a mythical creature with the body of a cobra, the head of a duck, and the claws of a bear. The creature features intricate scales, feathers, and fur elements, enveloped in dynamic lightning and vibrant colors. It resides in a mystical forest environment with glowing plants, bioluminescent flora, and a fantasy ambiance. The background features shimmering light in the air and ancient-looking, enchanted trees. The creature should be in a majestic, dynamic pose reflecting its power and mystique.","Lizard, dinosaur, standing upright, incorrect anatomy, simple design, cartoon-like, flat colors, unrealistic textures, non-mystical background, blurry image, incomplete features, abstract shapes, unclear details, messy composition, snakes, overly simplistic or childish elements, flat background, non-glowing plants, plain design., messy composition., incomplete features.,lizard, simple"
a creature with a body of a butterfly and legs of a cheetah and wings of a bat,"A fantastical creature with the delicate body resembling a butterfly adorned with vibrant colors and detailed textures. It has the powerful legs of a cheetah, and the expansive wings of a bat, all blending seamlessly together. This creature exhibits a mystical and graceful appearance, with elegant proportions and accurate anatomical blending. The design showcases a captivating fusion of butterfly, cheetah, and bat characteristics in a single harmonious form.","Insect anatomy, single animal form, incorrect anatomical blending, mismatched body parts, disproportionate body parts, inaccurate blending, cheetah body, non-mystical appearance, insect parts, incorrect anatomy, disproportionate body parts, single animal., non-fantastical appearance.,Insect parts, disproportionate body parts.,insect parts, single animal"
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A detailed, high-resolution hybrid creature with the body of a stingray, beetle-like antennae, and the legs of a wolf. The creature should exhibit realistic textures and have natural colors, with correct anatomical features and proportions. The image should feature a seamless blend of the stingray body, beetle antennae, and wolf legs.","Abstract shapes, unrealistic features, colors not found in nature, multiple limbs that do not match description, humanoid shapes, incorrect anatomy, strange proportions, cartoonish elements, wings, beaks, standing upright, non-integrated features, additional body parts, unrelated creature parts., beaks., cartoonish elements., multiple limbs that do not match description."
a creature with a body of a tiger and a wingspan of a condor and a tail of a monkey,"A magnificent mythical creature with the robust body of a tiger, majestic and powerful wings of a condor, and a nimble tail of a monkey, standing elegantly in a vibrant, enchanted landscape featuring lush forests and flowing rivers. The creature is intricately detailed with realistic features and striking colors, surrounded by a magical aura.","blurry, unclear, deformed wings, deformed body, missing tail, missing wings, unrealistic, incorrect body proportions, abstract shapes, unnatural colors, poorly detailed, lack of realistic features, dull colors, lack of vibrant colors, distorted, undefined shapes, incomplete creature, odd structures., poor detailing, lack of vibrant colors."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A fantastical creature with the body of a giraffe, antennae like an ant, and legs of a gazelle, detailed and realistic, standing in a lush forest environment, midday light with soft shadows, vibrant greenery, and detailed textures.","Wings, overly abstract features, extra appendages, floating platforms, unrealistic proportions, hidden or obscured creature, low detail quality, blurry background, dull colors, unrealistic textures, dark or night setting., low detail quality., floating platforms., unrealistic proportions."
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"Create a fantastical creature that combines the sturdy body of a rhino, the large beak of a pelican, and the sharp claws of a crab. The creature should have detailed, lifelike textures and be set in a lush, natural environment with diverse, rich flora and fauna. It should display a harmonious blend of these animal features, emphasizing the distinctive characteristics of each component. Ensure the environment is vibrant and teeming with natural elements, making the creature appear as a part of its surroundings.","Abstract shapes, empty background, artificial elements, human features, blurry details, unrealistic features, anything that distracts from the natural setting, monochrome colors, overly simplistic forms, and any elements that appear out of place in a natural environment.,Avoid abstract shapes, empty backgrounds, and any elements that distract from the natural setting and realistic textures., artificial elements., human features."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A natural, cohesive creature with the body of a kangaroo, a face blending elements of an elephant and kangaroo, and the fins of a dolphin integrated seamlessly. The creature should have smooth and harmonious features, appearing as a single, well-defined entity with natural colors.","Extra limbs, multiple creatures, unrelated animals, distorted features, abstract shapes, disjointed forms, unrealistic colors, backgrounds with objects, elongated snouts, dolphin heads, misshapen bodies, irregular textures, non-natural features, disjointed limbs and faces., misshapened bodies.,""extra limbs, backgrounds with objects."",extra limbs"
a creature with a body of a wolf and a beak of a toucan and wings of a bat,"A creature with the body of a wolf, the beak of a toucan, four legs, the wings of a bat, a mammalian tail, realistic fur texture, and a natural color palette, detailed and realistic.","Bird-like body, colorful feathers, standing on two legs, beak not matching a toucan, wings of a regular bird, bird-like eyes, bird-like feet, abstract shapes, stone texture, scales, unrealistic texture, cartoonish features., stone texture., bird-like feet.,bird-like body"
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"""A fantastical creature blending a flamingo's body, a whale's head, and alligator's fins, rendered in high detail and high resolution. The colors are vibrant and the textures are realistic, set in a sharp, imaginative, and surreal environment. The creature is standing on a lush, verdant beach with dense, tropical vegetation and rich, detailed surroundings.""","""abstract, minimal detail, low resolution, blurry, distorted, plain, simple, dull colors, unrealistic textures, unrealistic background, plain background, cartoonish, basic, low-quality"", plain background"", simple"",abstract"
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A realistic creature with the body of a rabbit, the antennae of a moth, and the legs of a horse, standing on the ground, natural colors, proportionate body parts, detailed textures, realistic face.","Wings, flying, abstract, disproportionate body parts, antlers, distorted faces, unrealistic textures, unnatural colors, robotic features, overly smooth textures, extra limbs, disfigured features., unnatural colors., antlers."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A realistic fantastical creature with the robust body of a rhino, the vibrant and colorful beak of a toucan, and the powerful claws of a bear. The creature is depicted in natural colors and proportions, focusing on realism and anatomical accuracy.","Horns, unrealistic colors, distorted body parts, additional elements like plants or other animals, cartoonish style, feathers on the body, unnatural poses, cloth or fabric-like textures, multiple colors on the body, excessively bright colors., feathers on body, unnatural poses., cartoonish style."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"A fantastical creature with the body of a grasshopper, an elephant's trunk, and the fins of a seahorse. The creature should have intricate detailing and bright, vibrant colors. Ensure the body of the grasshopper, the elephant's trunk, and the seahorse's fins are clearly and vividly depicted. It should have whimsical, fantasy-like features, and the elements of a grasshopper and a seahorse should be clearly evident in the design.","Abstract shapes, unclear features, dull colors, indistinct or blurry lines, unrecognizable elements, too dragon-like or overly reptilian, missing body parts, indistinct features, low detail, and poorly defined lines., too dragon-like, overly reptilian., indistinct or blurry lines., missing body parts."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"""A magical creature with the sleek, scaled body of a lizard, a vibrant toucan beak, and the strong, wide wings of a hawk stands majestically in a lush, vibrant jungle. The jungle is teeming with exotic flowers, dense greenery, and bright, vivid colors.""","""Feathered body, bird-like body, incorrect proportions, unrealistic wings, distorted shapes, abstract environment, non-lizard elements, dull colors, incorrect colors, blob-like body, blending surroundings, unrecognizable features, muted tones."",Feathered body, incorrect colors.,Bird-like body, feathered body, non-lizard elements."
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"""A detailed and realistic mythical creature with the strong body of a walrus, the sharp beak of a falcon, and the delicate antennae of a beetle, fantasy art, highly detailed, intricate texture, high quality, majestic pose, natural colors, symmetrical composition, organic textures, realistic lighting.""","""missing features, no beak, no antennae, unrealistic proportions, poor quality, no details, abstract shapes, unclear forms, blurred, indistinct, messy art, unnatural colors, generic features, inexpressive, artificial appearance, asymmetrical, mechanical textures, exaggerated features."", inexpressive."", unnatural colors."", no details"""
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A majestic creature with the body of a zebra, vibrant butterfly wings, and sharp hawk claws, in a mystical forest background. The creature exudes grace and power, featuring bold black-and-white zebra stripes that contrast beautifully with colorful butterfly wings and fierce hawk claws. ","distorted wings, missing claws, indistinct body, beak, blurry, abstract, poorly defined features, muted colors, no wings, indistinct zebra stripes, absent butterfly wings, unclear claws, no claws, absent butterfly wings., muted colors."
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A majestic fantastical creature with the body of a penguin, the trunk of an elephant, and the legs of a cheetah. It stands proudly, combining seamlessly the black and white colors of a penguin, the grey, wrinkled trunk of an elephant, and the muscular, spotted legs of a cheetah. The background is clear and simple, making the creature the focal point of the image.","Other animals, multiple creatures, background noise, unclear details, unrealistic blends of features, inconsistent anatomical parts, unnatural colors, unrealistic textures, text, other animals, messy distractions, complex backgrounds., unrealistic textures.,Any other animals, unrealistic blends of features., background noise."
a creature with a body of a seal and a mane of a lion and fins of a goldfish,"A majestic mythical creature with the sleek body of a seal, the grand mane of a lion flowing in the water, and vibrant, flowing fins of a goldfish, swimming gracefully in a serene and crystal-clear ocean setting with realistic textures and colors.","Abstract shapes, unclear features, distorted body parts, unnatural blending, drab surroundings, unrealistic colors, plain background, unrelated objects, unnatural positions, rocky ground, standing pose., unnatural positions., drab surroundings., unrealistic colors."
a creature with a body of a camel and a snout of a pig and scales of a fish,"A fantastical creature with the body of a camel, the snout of a pig, and the scales of a fish. The body of the camel is covered with a colorful mosaic of fish scales, and the creature has a distinct pig-like snout. The background is a simple unobtrusive texture. Ensure the creature has clear and defined edges.","No normal camels, no plain camel bodies without scales, no plain textures, no objects hanging from the creature's snout, no intricate backgrounds, no abstract representations, no fish without camel features, no indistinct or blurred edges, no incomplete or fragmented creatures, no extra hanging objects., no simple camel bodies without scales, no incomplete or fragmented creatures., no indistinct or blurred edges., no objects hanging from the creature's snout."
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"""A majestic mythical creature with the body of a dragon, an elongated trunk of an elephant, and sleek fins of a swordfish. The creature stands proudly in a vibrant fantasy landscape featuring lush greenery, cascading waterfalls, and mystical structures built into trees and cliffs. The atmosphere is filled with a magical aura, the colors are vibrant, and the scenery shows attention to detail with realistic textures. The creature exhibits a majestic and powerful presence, standing tall against the stunning backdrop of the enchanted forest.""","""Incomplete limbs, indistinguishable forms, background void, blurry or undefined creatures, dull colors, unrealistic anatomy of the creature, unrealistic background, absence of fantasy elements, lack of majestic presence."",Incomplete limbs, lack of majestic presence., unrealistic anatomy of the creature., background void."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A majestic, fantastical creature with the elongated, segmented body of a dragonfly, powerful and muscular legs of a cheetah, and large, leathery wings of a bat. This highly detailed and realistic depiction showcases an intricate design with vivid, striking colors and textures. The creature exudes an awe-inspiring blend of agility and strength, seamlessly integrating with the enchanted forest backdrop filled with vibrant flora, creating a profound sense of wonder and fantasy.","Blurry, abstract, cartoon-like, less detailed, plain colors, unrealistic proportions, simplistic design, digital artifacts, humanoid features, incomplete features, standing on a pedestal., incomplete features., cartoon"
a creature with a body of a salamander and a snout of a bear and legs of a kangaroo,"Highly detailed fantastical creature with the body of a salamander, a bear's snout, and powerful kangaroo legs, realistic textures, high-definition, natural proportions, smooth integration of body parts.","Human-like features, unrealistic textures, cartoon style, wrong proportions, snake-like features, fish-like features, beak-like features, disjointed body parts, insect-like features., beak-like features.,human-like features, wrong proportions."
a creature with a body of a hawk and a beak of a toucan and legs of a cheetah,"A fantastical creature with the sleek body and powerful wings of a hawk, the colorful beak of a toucan, and the swift legs of a cheetah. The creature has harmonious coloration and intricate patterns that blend seamlessly together.","Long neck, isolated animal parts, unnatural posture, disjointed anatomy, segregated features, bird-like feet, visible joints, disjointed animal parts, cluttered background, indistinct shapes, chaotic patterns., bird-like feet., segregated animal parts, disjointed anatomy., separate animal parts, and unnatural posture."
a creature with a body of a camel and a wingspan of a hawk and legs of a cheetah,"A majestic fantastical creature with the body and humps of a camel, the large and powerful wings of a hawk with feathers, and the sturdy, swift legs of a cheetah. The creature stands proudly, displaying its brown camel fur, speckled hawk wings, and spotted cheetah legs. It looks both strong and agile, ready to take flight or run at any moment.","No extra limbs, no human features, no distorted features, no missing parts, no other animals, no unrealistic colors, no background, no background distractions, no odd textures, no unnatural appendages, no out-of-place details, no incorrect body proportions, no unrealistic anatomy., no out-of-place details.,""No extra limbs, no human features."""
a creature with a body of a gorilla and a tail of a rabbit and wings of a dove,"""A realistic and highly detailed creature with the muscular body of a gorilla, the fluffy tail of a rabbit, and the elegant wings of a white dove, standing in a lush, dense forest full of vibrant green trees and foliage, full-body view.""","""abstract, surreal, blurry, low-detail, extra limbs, mutation, multiple heads, cartoon, low resolution, no wings, no tail, missing features, incomplete creature, partially hidden, distorted, disproportionate anatomy."",abstract, disproportionate anatomy"
a creature with a body of a rooster and a tail of a gecko and claws of a lion,"A mythical creature with the body of a rooster, the tail of a gecko, and the claws of a lion, detailed illustration, vibrant colors, fantasy art, richly ornamented, intricate patterns, majestic, mythical setting. Feathers, scales, realistic integration of animal parts.","Humanoid features, human-like limbs, blurriness, abstract shapes, spherical forms, plain background, cartoonish style, unrealistic proportions, incorrect animal parts, messiness, unnatural mixture of elements., unnatural animal parts, unrealistic proportions., incorrect animal parts."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A fantastical creature with a leech-like elongated body, a spiral snail shell on its back, and strong, powerful kangaroo-like legs. The creature is standing in a vibrant, colorful environment that clearly showcases its unique features in detail. The background features a whimsical, mystical forest with bioluminescent plants and glowing fungi, enhancing the magical atmosphere.","Undefined shapes, missing features, unnatural distortions, blurred images, extraneous elements, dark and dull background, lack of detail, and unclear features., unclear features., and extraneous elements.,undefined shapes"
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A fantastical creature with the body and wings of a bat, the snout of a pig, and the hooves of a deer. The creature should look like a seamless hybrid, combining these distinct features into a unified and complete form. The body should be sleek and aerodynamic with clearly defined bat wings, a pig's snout, and the legs and hooves of a deer. The creature is agile and poised, with a natural flow between all its parts, retaining a fantastical, mythical appearance.","Antlers, deer head, mismatched body parts, regular animals, incomplete features, distorted limbs, canine features, excessive fur on head, missing wings, abstract shapes, metallic texture, inanimate forms, irregular snout, lumpy body, disproportionate features., inanimate forms., excessive fur on head., incomplete features."
a creature with a body of an alligator and the wingspan of a condor and legs of a kangaroo,"A realistic and highly detailed mythical creature with the body of an alligator, the mighty wingspan of a condor, and the powerful legs of a kangaroo, depicted in a dynamic pose. Show it in a natural environment, capturing the texture of its scales and feathers, and emphasizing its strength and agility.","Humanoid features, standing upright, cartoonish styles, simplified details, multiple creatures, unrealistic features, distorted shapes, bird-like head, non-dynamic pose, blended forms, upright posture, overly smooth textures., blended forms., distorted shapes., simplified details."
a creature with a body of an orca and antennae of a grasshopper and fins of a dolphin,"A realistic and detailed mythical creature with the body of an orca, antennae of a grasshopper, and fins of a dolphin, swimming gracefully in an underwater environment with vibrant corals and marine life, high detail, intricate textures, vibrant colors, and well-defined features.","disfigured, blurry, multiple creatures, abstract, floating parts, missing features, unrealistic, gray background, indistinct environment, out of proportion., indistinct environment., unrealistic."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A majestic mythical creature standing in a lush, forested environment. The creature has the body of a bear, the horns of a beetle, and the tail of a crocodile, exuding an air of majesty and intimidation. The features are realistically proportioned and naturally integrated, with detailed fur, impressive beetle horns, and a crocodile tail blending harmoniously with the bear body.","No lizard-like features, no crocodile legs, no exaggerated beetle parts, no overly long necks, no non-bear-like heads, no detached limbs, no disproportionate body features, no cartoonish or unrealistic elements, no isolated body parts, no wrongly combined animal parts., no cartoonish or unrealistic elements. No detached limbs, no isolated body parts., no cartoonish or unrealistic elements., no exaggerated beetle parts. Avoiding overly long necks and non-bear-like heads."
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A majestic creature with the sleek body of a dolphin, the flowing mane of a lion, and the powerful claws of an eagle, depicted in a detailed and realistic style in its natural habitat. The creature is shown swimming gracefully close to the surface of the ocean, with its majestic mane flowing in the wind and sharp claws visible. The background features a colorful sunset sky and water reflections, adding to the serene and enchanting atmosphere.","Abstract elements, unrealistic proportions, incorrect animal combinations, artificial settings, simplistic or cartoonish style, distorted features, human elements, cluttered backgrounds, body parts from unrelated animals, stretched or non-anatomically correct positions., unrelated body parts from other animals, cluttered backgrounds., simplistic or cartoonish style., unrelated animal parts, distorted features."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A fantastical underwater creature with a translucent jellyfish-like body, a sharp hawk-like beak, and powerful legs resembling those of a kangaroo, floating gracefully in an aquatic environment.","Wings, feathers, extra limbs, trees, birds, human figures, boats, fish, sharks, crabs, corals, tentacles, jellyfish , corals., boats., birds."
