original_prompt,prompt,negative_prompt
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A fantasy creature with the rounded, hairy body of a tarantula, the elegant and integrated beak of a swan, and the robust, sturdy legs of a hippo. The design should be intricate, with detailed textures highlighting the unique combination of these elements.","Separate swan head, separated parts of the body, water elements, feathers, bird wings, standard arachnid legs, separate hippo parts., separate tarantula body, standard arachnid legs.,Separate swan, separate tarantula, water, arachnid legs., water."
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A fantastical creature with the body of a bat, the snout of a pig, bat wings, deer ears, and the hooves of a deer, standing in an ethereal, magical forest. The creature should exhibit lifelike colors and natural features, conveying a sense of harmonious blend between the different animal parts. The forest is illuminated with a soft, glowing light filtering through the trees, enhancing the mystical ambiance.","Human characteristics, extra limbs, weapons, unrealistic or unnatural colors., unnatural colors, weapons."
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A fantastical creature with the body of a stingray, antennae of a beetle, and the legs of a wolf in an underwater environment. Realistic colors and textures, natural marine background with coral and underwater flora.","Human features, cartoonish styles, colors outside natural hues, additional limbs not mentioned (e.g., extra heads, wings), any other animal features not specified, unrealistic elements., unrealistic elements such as cartoonish styles, any other animal features not specified.,Any other animal features, human features, or additional limbs not mentioned (e.g., wings)."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A creature with the body of a shark, the beak of a parrot, and the legs of an elephant, standing in a colorful, underwater cave. The creature should appear majestic and mythical, blending seamlessly into the vibrant underwater environment.","Entire elephant, entire parrot, separate animals, fins, hands, claws, wings, multiple heads, overly realistic features, tentacles, fish scales, fins, overly realistic, separate animals, fish-like features, additional limbs., fish scales.,Fins, entire elephant or entire parrot,fins"
a creature with a body of a bison and a snout of a mole and claws of a crab,"A fantastical creature with the body and thick shaggy fur of a bison, the snout of a mole seamlessly blended into its face, and the powerful claws of a crab replacing its hooves. This creature stands on all four of its strong legs and has large horns curving upwards from its head, giving it a unified and majestic appearance.","Separate bison elements, separate crab elements, disjointed animal parts, separate animals side by side, creature standing on two legs, multiple hybrid creatures., hybrid creatures with disjointed animal parts, creature standing on two legs.,Separate bison, separate crab, hybrid creatures with multiple animals side by side, disjointed animal parts.,separate bison"
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A majestic creature with the body of a sleek wolf, seamlessly incorporating the graceful trunk of an elephant and the powerful wings of a vulture, presented in a natural and harmonious manner in a mythical forest setting. The creature stands tall with an elegant pose, its wolf features blending perfectly with the elephant trunk and vulture wings, surrounded by ancient trees and soft, mystical light.","Separate animals, disjointed parts, unrealistic blending, robotic appearance, unnatural poses, harsh transitions between animal parts, synthetic textures, out-of-place elements, distorted anatomy, and unharmonious environment., out-of-place elements., unnatural poses., unrealistic blending."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A mythical creature with the body of a bear, beetle-like horns on its head, and a crocodile's tail, standing in a serene forest river with lush trees, rocks, and clear water around, depicted in a realistic and harmonious natural setting. The scene should show the creature integrated into the environment in a natural and cohesive manner.","Foot of a crocodile, cartoonish style, second creature present, separate parts, extra animals, manipulated body parts, unrealistic elements, artificial features., artificial features, manipulated body parts., separate parts."
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"A graceful creature with the slender and elegant body of a flamingo, the majestic and powerful head of a whale, and distinctive alligator-like fins. The creature stands poised in a lush, vibrant tropical landscape filled with verdant greenery, exotic and colorful plants, and clear blue skies. The scene captures a beautiful and lively atmosphere, showcasing the unique and harmonious blend of these majestic animal features.","Traditional flamingo head, traditional flamingo legs, crocodile head, mismatched animal parts, plain background, non-tropical setting, any other animal parts, cartoonish style, unrealistic proportions, non-exotic plants, dull or muted colors, urban or artificial surroundings., unrealistic proportions., non-tropical setting., any other animal parts."
a creature with a body of a frog and a wingspan of a vulture and tail of a squirrel,"A creature with the body of a frog, the wingspan of a vulture, and the tail of a squirrel, standing on the ground.","Features of any other animal not mentioned, extra limbs, unrealistic proportions, feathered tail, fur-covered wings, standing next to another animal or creature, fur-covered body,  extra arms or legs., standing next to another animal or creature., fur-covered body., unrealistic proportions."
a creature with a body of a monkey and wings of a bat and snout of a pig,"A fantastical creature with the body of a monkey, wings of a bat, and the snout of a pig, standing in a lush green natural forest environment with sunlight filtering through the trees.","No extra limbs, no additional animal traits, no clothes, no accessories, no human features, no unnatural colors or patterns, no exaggerated features, no artificial objects, no other creatures., no extra limbs, no unrealistic elements, no unnatural colors or patterns.,no extra limbs"
a creature with a body of a whale and a head of a mosquito and tail of a rat,"Create a single, cohesive creature with the robust body of a whale, the intricately detailed head of a mosquito including a proboscis, and the long, thin tail of a rat. Ensure the features are seamlessly fused in a realistic and natural way, without obvious seams or mismatched parts.","Separate animals, multiple creatures, cartoonish representations, unrealistic combinations, mismatched parts, disconnected body parts, exaggerated features, obvious seams, enlarged insect head on whale body, disjointed animal combinations., obvious seams., exaggerated features."
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature with the body of a cheetah, goat horns, and fish fins on its back, standing in a dense, lush jungle.","Wings, separate animals, realistic backgrounds, unrealistic proportions, additional animal parts, text.,separate animals"
a creature with a body of a moose and a head of an owl and legs of an elephant,"A mythical creature with the body of a moose, the head of an owl, and the legs of an elephant, standing in a lush, green forest. The creature is surrounded by trees and dappled sunlight filtering through the leaves, creating a magical and serene atmosphere. The overall scene is vibrant and enchanting.","Moose head, elephant trunk, unrealistic anatomy, unrealistic proportions, cartoonish features, dark environment, anthropomorphic features, other creatures, dragon, griffon, fantasy creature not specified, unnatural lighting., unnatural lighting, cartoonish features."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A bizarre creature with a translucent, gelatinous jellyfish body, a prominent, sharp hawk's beak, and robust, muscular kangaroo legs, set in a whimsical aquatic landscape with floating sea plants and vibrant colors. The jellyfish-like body has tendrils extending down with vibrant hues blending into the water. There are no wings, feathers, or typical mammalian features in sight.","Wings, feathers, ears, fur, forest elements, mammal-like body, human-like characteristics, mammal limbs, trees, forested environment, mammal tails, birds., forests, mammal-like limbs, mammal tails., forests.,wings, mammal-like body."
a creature with a body of a frog and a mane of a lion and legs of a deer,"A fantastical creature with the body of a frog, a mane of a lion, and the legs of a deer, situated in a lush, mythical forest. The image should be highly detailed with vibrant colors and emanate a fantastical and mythical vibe. Ensure the creature is singular and blends seamlessly into the enchanting forest environment, surrounded by dense, green foliage and mystical light.","Background elements such as cityscapes, human figures, other animals; overly cartoonish style; low resolution; elements not related to a lush forest or fantastical setting such as modern structures or urban landscapes; multiple creatures or characters., other animals; overly cartoonish style; low resolution; elements not related to a lush forest or fantastical setting such as modern structures or urban landscapes.,Background elements like cityscapes, other animals; overly cartoonish style; low resolution."
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A fantastical creature with the body of a zebra, large and vibrant butterfly wings, and sharp hawk-like claws, standing on a grassy plain with a clear blue sky in the background.","Realistic zebras, incorrect body shapes, bird-like features, overly bright colors, too much contrast, overly complex background, rocky terrain, cat-like features., plain wings, non-sharp claws, rocky terrain., overly complex background."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A fantastical hybrid creature with the slender, segmented body of a dragonfly and muscular, powerful legs similar to those of a cheetah. It has large, membranous wings resembling those of a bat extending from its back, showcasing a unique combination of features. The creature is set in a natural, forested environment with lush greenery.","Cats, additional animals, cartoonish elements, monochromatic, menacing appearance, humanoid features, robotic aspects, multiple heads, serpentine features, and indoor settings., indoor settings, multiple arms., indoor settings., cartoonish elements."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A massive, fantasy creature with the sturdy body and skin texture of a rhinoceros, possessing a vibrant, colorful beak like a toucan’s, and the powerful, sharp claws of a bear. It stands in a lush, tropical jungle brimming with dense greenery and vividly green foliage, seamlessly blending into the rich, natural surrounding. The environment is alive with diverse tropical plants and towering trees, creating a bustling, verdant jungle scene.","Regular rhinoceros, normal toucan bird, ordinary bear claws, animal hybrids resembling humans, humanoid features, plain environments, bipedal stance, unrealistic proportions, sparse vegetation, arid landscapes, urban settings, moderate scenarios, plain scenery, dry climates, normalized hybrid creatures, typical safari settings., urban settings., plain environments., toucan bird, normal bear."
a creature with a body of a swan and a shell of a crab and claws of an eagle,"A majestic creature with the elegant body of a swan seamlessly integrated with the sturdy shell of a crab on its back, and the powerful claws of an eagle replacing its webbed feet. The creature stands on water at sunset, with realistic, harmonious blending of its features and natural colors, creating an ethereal presence, without clear separations or disjointed parts.","Clear separation of animal parts, cartoon-like features, exaggerated proportions, unrealistic colors, disjointed or unnatural appearance, unrealistic colors, awkward integration of features, unnatural stances, artificial lighting., disjointed or unnatural appearance., unrealistic colors."
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical hybrid creature with the main body and color patterns of a penguin, equipped with a long, graceful elephant trunk in place of a beak, and agile, powerful cheetah legs for speed. The creature stands majestically on a blue backdrop.","Full cheetah, full penguin, full elephant, separate animals, any hybrid combinations other than the specified. No beak, no non-trunk appendages replacing the beak, no penguin legs, anything other than a blue backdrop., any hybrid combinations other than the specified. Two separate animals, full cheetah, any other hybrid combination. No trunk, no distinctive cheetah legs, no penguin body., any hybrid combinations other than the specified.,Two separate animals, any other hybrid combination."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A fantastical creature with the body of a zebra, the tail of a fox, and the wings of an eagle, seamlessly blended in a cohesive and detailed design. Featuring a single harmonious creature in a unified composition, with meticulously blended anatomy and intricate design, realistic and mythic in nature.","Separate animals, more than one creature, realistic animals only, disjointed designs, low detail, distinct individual animals, anatomy that doesn't blend, simplistic design, cartoonish styles, lack of detail, poorly blended elements., simplistic design., cartoonish styles., realistic animals only."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A fantastical creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin, shown in a dynamic swimming pose in vibrant underwater scenery, with colorful corals and marine plants, illuminated by rays of sunlight piercing the water.","No ordinary kangaroos, no standard elephants, no common dolphins, no simple or plain backgrounds, no unrelated animals, no regular kangaroos, no normal elephants, no typical dolphins, no plain or dull landscapes, no other animals, no simple backgrounds, no dull underwater scenes., no unrelated animals. No regular kangaroos, no other animals., no unrelated animals.,No regular kangaroos, no plain landscapes"
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A mystical creature with the sleek body of a cheetah, a vibrant hummingbird head with dazzling feathers, and agile rabbit legs, standing in a whimsical, enchanting landscape full of colorful, fantastical flora and magical elements, with a bright, dreamy atmosphere.","Separate animals, cheetah head, human-like features, rabbit ears, disproportionate body parts, plain or overly simple background, unrealistic proportions, plain background, mismatched elements, drab colors., plain or overly simple background., plain background."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A fantastical creature with the body of a lobster, the head of a deer, and the wings of an eagle, standing gracefully within a mythical forest. The forest is alive with vibrant greenery and mystical light filtering through the trees, highlighting the unique textures of the lobster exoskeleton, the elegant antlers of the deer, and the majestic feathers of the eagle's wings. The environment complements the creature's magical appearance with an enchanting glow and lush surroundings. ","Human features, modern objects, other animals, overly mechanical elements, text, additional limbs not fitting the description, artificial lighting, distorted perspectives, any non-forest elements., any other non-forest elements, distorted perspectives., any other non-forest elements."
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"A fantastical creature with the body of a cat seamlessly integrated into a tortoise shell that blends naturally into its fur. The creature also has wings of an owl merging flawlessly with its shoulders. The cat's fur should cover its body, including the areas around the shell, with the wings blending flawlessly into its shoulders. It should be standing firmly on its cat legs, with the tortoise shell providing additional back protection. Its wings should be in a natural position, ready to spread open.","Separate tortoise body, mismatched elements, disjointed appearance, distinct tortoise and cat separation, harsh transitions, visible seams between parts, unrealistic integration, unnatural wing attachment., unnatural wing attachment, unrealistic integration."
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A fantastical creature with the head of a leopard, the body of a dragonfly, and the legs of a frog, with dragonfly wings, set in a lush natural environment.","Human, building, car, abstract shapes, anthropomorphic features, standing upright, text, leopard-like body., abstract shapes., standing upright."
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A fantasy creature with the body of a squirrel, the mane of a lion, and the wings of a falcon. The creature should look agile and majestic with intricate details on its fur, mane, and feathers, depicted in a detailed fantasy art style. Emphasize the squirrel-like body and falcon wings, and ensure the lion's mane is well integrated with the squirrel's proportions.","A creature with the body of a lion, any features that are more lion-like than squirrel-like, wings of an eagle, and no squirrel-like features., the wings of an eagle, or any features that are more lion-like than squirrel-like. Wings of an eagle, or any features that are more lion-like than squirrel-like."
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A mythical creature with the body of a dolphin, the mane of a lion, and the claws of an eagle, depicted in a realistic and naturalistic style, swimming in an oceanic environment with natural surroundings.","No wings, no humanoid features, no additional animal parts, no artificial or man-made objects, no other animals or creatures., no non-nature elements, no backgrounds with artificial or man-made objects,No additional animal parts, no backgrounds with artificial or man-made objects."
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"A mythical creature with the body of a crab, massive wings of a condor, and the trunk of an elephant, standing on a sandy surface. The creature has predominant crab characteristics, with large wings and an elephant trunk. ","No bird heads, no separate bird entities, no dinosaur-like features, no reptilian skin, no bird bodies, no separate bird entities, no pelican beak, no large mammalian legs., no reptilian skin., no separate bird entities."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"""A fantastical creature with the body of a grasshopper, the trunk of an elephant, and the fins of a seahorse. This hybrid creature combines the grasshopper's legs and structure, the elephant's trunk extending from its head, and the delicate, flowing fins of a seahorse along its sides. The scene is surreal, set in a whimsical landscape with vibrant colors and unusual flora, featuring a blend of lush greenery and aquatic elements.""","""Regular grasshoppers, typical seahorses, creatures without trunks, ordinary insects, normal animals like elephants, regular insects, standard grassland settings, conventional animals, plain scenery, normal seascapes."",Regular grasshoppers, regular seahorses, typical insects, grassland settings., normal animals like elephants., typical insects."
