original_prompt,prompt,negative_prompt
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature with the body of a cheetah, goat horns, and fish fins on its back, standing in a dense, lush jungle. ","Wings, separate animals, realistic backgrounds, unrealistic proportions, additional animal parts, separate animals, text.,separate animals"
a creature with a body of a moose and a head of an owl and legs of an elephant,"A mythical creature with the body of a moose, the head of an owl, and the legs of an elephant, standing in a lush, green forest. The creature is surrounded by trees and dappled sunlight filtering through the leaves, creating a magical and serene atmosphere. The overall scene is vibrant and enchanting.","Moose head, elephant trunk, unrealistic anatomy, unrealistic proportions, other creatures, dark environment, unnatural lighting, anthropomorphic features, dragon, griffon, fantasy creature not specified, cartoonish features."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A bizarre creature with a translucent, gelatinous jellyfish body, a prominent, sharp hawk's beak, and robust, muscular kangaroo legs, set against a surreal, whimsical aquatic backdrop with floating sea plants and vibrant colors.","Wings, feathers, ears, fur, mammal-like body, forests, mammal-like limbs, trees, mammal tails., forests.,wings, mammal-like body."
a creature with a body of a frog and a mane of a lion and legs of a deer,"A fantastical creature with the body of a frog, a mane of a lion, and the legs of a deer, situated in a lush, mythical forest. The image is highly detailed with vibrant colors and emanates a fantastical and mythical vibe.","Background elements such as cityscapes, human figures, other animals; overly cartoonish style; low resolution; elements not related to a lush forest or fantastical setting such as modern structures or urban landscapes.,Background elements like cityscapes, other animals; overly cartoonish style; low resolution."
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A fantastical creature with the body of a zebra, large and vibrant butterfly wings, and sharp hawk-like claws, standing on a grassy plain with a clear blue sky in the background.","Realistic zebras, plain wings, non-sharp claws, overly complex background, bird-like features, overly bright colors, rocky terrain, cat-like features., rocky terrain., overly complex background."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A fantastical hybrid creature with the slender, segmented body of a dragonfly and muscular, powerful legs similar to those of a cheetah. It has large, membranous wings resembling those of a bat extending from its back, showcasing a unique combination of features. This creature is set in a natural, forested environment.","Cats, additional animals, cartoonish elements, monochromatic, menacing appearance, indoor settings, humanoid features, robotic aspects, multiple arms., indoor settings., cartoonish elements."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A fantastical creature with the massive, sturdy body and skin texture of a rhinoceros, featuring the vibrant, colorful beak of a toucan and the powerful, sharp claws of a bear. The creature stands in a lush, tropical jungle with dense greenery and vividly green foliage, blending into the rich, natural background. The environment is filled with diverse tropical plants and towering trees, creating a lively and dense jungle setting.","Regular rhinoceros, normal toucan bird, ordinary bear claws, animal hybrids resembling humans, humanoid features, plain environments, bipedal stance, unrealistic proportions, sparse vegetation, arid landscapes, urban settings., plain environments., toucan bird, normal bear."
a creature with a body of a swan and a shell of a crab and claws of an eagle,"A majestic creature with the elegant body of a swan seamlessly integrated with the sturdy shell of a crab on its back, and the powerful claws of an eagle replacing its webbed feet. The creature stands majestically on water at sunset, with realistic, harmonious blending of its features and natural colors, creating an ethereal presence.","Clear separation of animal parts, cartoon-like features, exaggerated proportions, unrealistic colors, disjointed or unnatural appearance., unrealistic colors."
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical hybrid creature with the main body and color patterns of a penguin, equipped with a long, graceful elephant trunk in place of a beak, and agile, powerful cheetah legs for speed. The creature stands majestically on a blue backdrop.","Full cheetah, full penguin, full elephant, separate animals, any hybrid combinations other than the specified. Two separate animals, full cheetah, any other hybrid combination. No trunk, no distinctive cheetah legs, no penguin body., any hybrid combinations other than the specified.,Two separate animals, any other hybrid combination."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A fantastical creature with the body of a zebra, the tail of a fox, and the wings of an eagle, seamlessly blended in a cohesive and detailed design. Featuring a single creature in a unified composition.","Separate animals, more than one creature, realistic animals only, disjointed designs, low detail, cartoonish styles, distinct individual animals, anatomy that doesn't blend, simplistic design., cartoonish styles., realistic animals only."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A fantastical creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin, shown in a dynamic swimming pose in vibrant underwater scenery.","No ordinary kangaroos, no standard elephants, no common dolphins, no simple or plain backgrounds, no unrelated animals. No regular kangaroos, no normal elephants, no typical dolphins, no plain or dull landscapes, no other animals., no simple backgrounds, no unrelated animals.,No regular kangaroos, no plain landscapes"
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A mystical creature with the sleek body of a cheetah, a vibrant hummingbird head with dazzling feathers, and agile rabbit legs, standing in a whimsical, enchanting landscape full of colorful, fantastical flora and magical elements, with a bright, dreamy atmosphere.","Separate animals, cheetah head, human-like features, rabbit ears, disproportionate body parts, plain or overly simple background, unrealistic proportions, plain background, mismatched elements, drab colors., plain or overly simple background., plain background."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A fantastical creature with the body of a lobster, the head of a deer, and the wings of an eagle, standing in a mythical forest with vibrant greenery and mystical light filtering through the trees, showcasing the unique textures of its lobster exoskeleton, the elegant antlers of the deer, and the majestic feathers of the eagle's wings.","Human features, modern objects, other animals, overly mechanical elements, text, any other non-forest elements, additional limbs not fitting the description, artificial lighting, distorted perspectives., any other non-forest elements."
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"A fantastical creature with the body of a cat seamlessly integrated into a tortoise shell that blends naturally into its fur. The creature also has wings of an owl merging flawlessly with its shoulders. The cat's fur should cover its body, including the areas around the shell, with the wings blending flawlessly into its shoulders. It should be standing firmly on its cat legs, with the tortoise shell providing additional back protection. Its wings should be in a natural position, ready to spread open.","Separate tortoise body, mismatched elements, disjointed appearance, distinct tortoise and cat separation, harsh transitions, visible seams between parts, unnatural wing attachment, unrealistic integration., unrealistic integration, unnatural wing attachment."
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A fantastical creature with the head of a leopard, the body of a dragonfly, and the legs of a frog, with dragonfly wings, set in a natural environment.","Human, building, car, abstract shapes, anthropomorphic features, standing upright, abstract shapes., standing upright."
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A fantasy creature with the body of a squirrel, the mane of a lion, and the wings of a falcon. The creature should look agile and majestic with intricate details on its fur, mane, and feathers, depicted in a detailed fantasy art style.","A creature with the body of a lion, the wings of an eagle, or any features that are more lion-like than squirrel-like. Wings of an eagle, and no squirrel-like features., or any features that are more lion-like than squirrel-like., wings of an eagle"
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A mythical creature with the body of a dolphin, the mane of a lion, and the claws of an eagle, depicted in a realistic and naturalistic style, swimming in an oceanic environment with natural surroundings.","No wings, no humanoid features, no additional animal parts, no non-nature elements, no backgrounds with artificial or man-made objects, no other animals or creatures.,No additional animal parts, no backgrounds with artificial or man-made objects."
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"A mythical creature with the body of a crab, massive wings of a condor, and the trunk of an elephant, standing on a sandy surface. The creature has predominant crab characteristics, with large wings and an elephant trunk.","No bird heads, no separate bird entities, no dinosaur-like features, no bird bodies, no reptilian skin., no reptilian skin, no separate bird entities."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"A fantastical creature with the body of a grasshopper, the trunk of an elephant, and the fins of a seahorse. This hybrid creature should be unique, combining the grasshopper's legs and structure, the elephant's trunk extending from its head, and the delicate, flowing fins of a seahorse along its sides. The scene should be surreal, set in a whimsical landscape with vibrant colors and unusual flora. ","Regular grasshoppers, typical seahorses, creatures without trunks, ordinary insects, normal animals like elephants, regular seahorses, typical insects, grassland settings., normal animals like elephants., typical insects."
