original_prompt,prompt,negative_prompt
a creature with a body of a butterfly and scales of a snake and antennae of an ant,"""A mystical creature with the body of a butterfly, covered in iridescent snake-like scales, and featuring delicate, elegant antennae. This ethereal being evokes the grace of a butterfly, the mystique of serpent scales, and the unique charm of insect antennae. The creature's wings shimmer with a magical glow, with intricate patterns resembling that of a fantasy realm.""","""Regular butterflies, realistic snakes, realistic ants, creatures with feathers, humanoid features, realistic insect anatomy, overly detailed human parts, traditional dragon features, overly realistic insects, traditional insect body parts, realistic wings, normal butterfly patterns, traditional insect legs, human characteristics, plain colors, traditional dragon features, dark and dull colors, mundane details, lacking fantasy elements"", plain colors."", realistic wings."", traditional dragon features."",Regular butterflies, humanoid features."
a creature with a body of a whale and the head of an eagle and fins of a fish,"A majestic creature with the body of a whale, the head of an eagle, and fins of a fish, gliding gracefully through crystal-clear underwater scene. The creature has scales on its fins and a powerful, streamlined body that appears part-mammal and part-bird. It swims effortlessly, surrounded by vibrant marine life and floating calmly above colorful corals on the ocean floor. ","Separate whales, separate eagles, sharks, two-headed creatures, unrealistic proportions, wings, reptilian features, overly complex designs, terrestrial background, humanoid elements, additional limbs or appendages, hitting the ocean surface, fully feathered body, non-aquatic elements, fins that look like wings, distorted anatomy, fragmented features, not underwater, fragmented features., not underwater., hitting the ocean surface."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A majestic creature with the body of a horse, the trunk of an elephant, and delicate, transparent dragonfly wings. It stands proudly in a picturesque, mythical landscape with mountains and vibrant skies, showcasing its unique and harmonious anatomy with a blend of strength and elegance.","black wings, separate dragonfly, incorrect anatomy, cartoon style, feathery wings, metallic finish, jewelry, monochrome, statuesque appearance, white wings, bird-like features, distorted features., statuesqueappearance"
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A mythical creature with the full, detailed body of a rabbit, the fully spread wings of an eagle, and a fish tail with shimmering scales. Detailed and realistic, in a fantasy setting.","Bird heads, non-rabbit body, non-eagle wings, non-fish tail, animal legs, humanoid features, muscular human body, scales or fins not on tail, non-rabbit fur, non-eagle feathers, non-fish tail texture, non-fantasy setting., non-rabbit body or fur, muscular human body., scales or fins not on tail., non-fish tail., non-rabbit body."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A mystical creature with the body of a fox, grand wings of an eagle, and strong, nimble legs resembling those of a crab, soaring majestically in mid-air. The creature is depicted against a vibrant and fantastical backdrop filled with vivid colors, intricate details, and a dynamic pose. Dramatic lighting highlights the creature's majestic wingspan and the vibrant landscape below. The scene features lush, mystical landscapes with fantastical flora, distant mountains, and a radiant sky, adding to the mythical ambiance.","Realistic animals, plain backgrounds, low detail, human-like features, bland colors, rigid poses, human-like features, rigid poses, mundane settings, dark or dull lighting, plain environments, typical landscapes, realistic or ordinary animals and creatures., human-like features., rigid poses."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A majestic mythical creature with the body of a carp, the mane of a horse, and the claws of a hawk, depicted in a majestic and mythical style. It soars through the sky with colorful and vibrant surroundings, showcasing its mystical nature without wings. ","No dragon-like features, no wings, no separate animals combined in the same image, no eagles, no horse features except the mane, no creatures flying around the carp, no horse legs or body parts except the mane, no horse head.,No dragon-like creatures, no dragons, no horse legs, no horse head, no creatures flying around the carp.,No horse body parts except the mane,No horse body parts, no eagles with wings,No parts of the creature having a horse's body, and no horse head."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A fantastical creature with the colorful body of a Toucan, the large floppy trunk of an elephant, and the shimmering fins of a trout, standing in a lush, vibrant jungle setting. The creature should have bright, colorful plumage, exuding a magical and mythical aura. The jungle is dense with diverse tropical plants, trees, and bright flowers, with streams and waterfalls adding to the lush environment. The scene is filled with vibrant, lively colors, blending seamlessly with the colorful and lively jungle paradise.","Separate animals, toucan without trunk, toucan without fins, elephant without trunk, realistic creatures, plain backgrounds, single animal types, urban setting, deserts, snowy environments, humanoid characteristics, dull or muted colors., dull or muted colors, elephant without trunks, realistic creatures."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A majestic mythical creature with the sleek body and smooth tail of a seal, the regal mane and noble face of a lion, and the powerful, spotted legs of a cheetah, standing on a pristine beach with realistic coloration and natural surroundings. ","Multiple creatures, distorted features, underwater scene, face of a cheetah, unnatural colors, legs that aren't cheetah's, body without seal features, unrealistic setting, incorrect animal parts placement, lion's entire body, no seal features, unrealistic coloration, legs without cheetah's spots, lion's body., unrealistic settings, unrealistic coloration., incorrect animal parts placement., lion's body"
a creature with a body of a deer and a horn of a rhinoceros and fins of a shark,"A fantastical creature with the body of a deer, a single horn of a rhinoceros on its head, and the dorsal fins of a shark on its back, standing confidently in a mystical cave illuminated by ethereal light.","Multiple horns, antlers, rhinoceros body, incorrect animal parts, no fins, multiple fins, multiple horns on head, antlers, incorrect horn configuration, incorrect animal parts, darkness, realistic cave., incorrect horn., incorrect horn, incorrect animal parts."
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A mythical creature with the body of a goat, the trunk of an elephant, and the claws of an eagle, standing on a rocky platform. Highly detailed and intricate black and white illustration.","Realistic background, regular goat features, inclusion of additional animals, absence of rocky platform, absence of intricate detailing, color illustrations, feathers, wings., absence of elephant trunk and eagle claws, color illustrations., absence of intricate detailing., absence of elephant trunk and eagle claws."
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A fantasy creature with the rounded, hairy body of a tarantula, the elegant and integrated beak of a swan, and the robust, sturdy legs of a hippo. The design should be intricate, with detailed textures highlighting the unique combination of these elements. The beak should be seamlessly integrated into the tarantula body, and the hippo's legs should support the tarantula's round form in a cohesive manner.","Separate swan head, separated parts of the body, water elements, feathers, bird wings, hippo body, standard arachnid legs, separate hippo parts, disjointed features, standard tarantula form., separate hippo parts., separate tarantula body, standard arachnid legs.,Separate swan, separate tarantula, water, arachnid legs., water."
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A fantastical creature with the body of a bat, the snout of a pig, bat wings, deer ears, and the hooves of a deer, standing in an ethereal, magical forest. The creature should exhibit lifelike colors and natural features, conveying a sense of harmonious blend between the different animal parts. The forest is illuminated with a soft, glowing light filtering through the trees, enhancing the mystical ambiance.","Human characteristics, extra limbs, weapons, unrealistic or unnatural colors, unnatural colors, text, non-animal features, disproportionate body parts, unrealistic or unnatural colors., weapons."
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A fantastical creature with the body of a stingray, antennae of a beetle, and the legs of a wolf in an underwater environment. Realistic colors and textures, natural marine background with coral and underwater flora.","Human features, cartoonish styles, colors outside natural hues, additional limbs not mentioned (e.g., extra heads, wings), any other animal features not specified, unrealistic elements., unrealistic elements such as cartoonish styles, any other animal features not specified.,Any other animal features, human features, or additional limbs not mentioned (e.g., wings)."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A mythical creature with the body of a sleek shark, the beak of a colorful parrot seamlessly integrated into its body, and strong, sturdy legs resembling that of an elephant, standing majestically in a vibrant, colorful underwater cave. The underwater cave is illuminated with an ethereal glow, highlighting the intricate patterns on the creature’s body that blend harmoniously with the vivid coral and marine flora surrounding it. ","Entire elephant, entire parrot, separate animals, fins, hands, claws, wings, multiple heads, overly realistic features, tentacles, fish scales, fins, overly realistic, separate animals, fish-like features, additional limbs, claws, fins, overly aggressive features, overly cartoonish features, overly dark environment., additional limbs., fish scales.,Fins, entire elephant or entire parrot,fins"
a creature with a body of a bison and a snout of a mole and claws of a crab,"A majestic and unified fantastical creature with the body and thick shaggy fur of a bison, seamlessly incorporating a mole's snout into its face, and possessing powerful crab claws in place of hooves. This creature stands strongly on all four legs and has large, curving horns on its head.","Separate bison elements, disjointed animal parts, separate crab elements, multiple hybrid creatures, creature standing on two legs, separate animals side by side, hybrid creatures with disjointed animal parts, segmented or mismatched body parts., multiple hybrid creatures., creature standing on two legs.,Separate bison, separate crab, hybrid creatures with multiple animals side by side, disjointed animal parts.,separate bison"
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A majestic creature with the sleek body of a wolf, seamlessly incorporating a graceful elephant trunk and powerful vulture wings, presented in a natural and harmonious manner in a mythical forest setting. The creature stands tall with an elegant pose, its wolf features blending perfectly with the elephant trunk and vulture wings, surrounded by ancient trees and soft, mystical light.","Separate animals, disjointed parts, unrealistic blending, robotic appearance, unnatural poses, harsh transitions between animal parts, synthetic textures, out-of-place elements, distorted anatomy, unharmonious environment., and unharmonious environment., out-of-place elements., unnatural poses., unrealistic blending."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A mythical creature with the body of a bear, beetle-like horns on its head, and a crocodile's tail, standing in a serene forest river surrounded by lush trees, rocks, and clear water. The scene should showcase the creature naturally integrated with its environment, depicted in a realistic and harmonious manner, blending seamlessly into the tranquil forest setting.","Foot of a crocodile, cartoonish style, second creature present, separate parts, extra animals, manipulated body parts, unrealistic elements, artificial features, distorted anatomy, outlandish colors, unnatural textures, fantasy landscape., artificial features., manipulated body parts., separate parts."
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"A graceful creature with the slender and elegant body of a flamingo, the majestic and powerful head of a whale, and distinctive alligator-like fins. The creature stands poised in a lush, vibrant tropical landscape filled with verdant greenery, exotic and colorful plants, and clear blue skies. The scene captures a beautiful and lively atmosphere, showcasing the unique and harmonious blend of these majestic animal features, with a focus on realistic proportions and a seamless integration of these features.","Traditional flamingo head, traditional flamingo legs, crocodile head, mismatched animal parts, plain background, non-tropical setting, non-exotic plants, cartoonish style, unrealistic proportions, dull or muted colors, urban or artificial surroundings, traditional flamingo body, whale body, common plants., any other animal parts, urban or artificial surroundings., unrealistic proportions., non-tropical setting., any other animal parts."
a creature with a body of a frog and a wingspan of a vulture and tail of a squirrel,"A creature with the body of a frog, the wingspan of a vulture, and the tail of a squirrel, standing on the ground, detailed, realistic, high-resolution.","Features of any other animal not mentioned, extra limbs, unrealistic proportions, feathered tail, fur-covered wings, standing next to another animal or creature, extra arms or legs., fur-covered body,  extra arms or legs., standing next to another animal or creature., fur-covered body., unrealistic proportions."
a creature with a body of a monkey and wings of a bat and snout of a pig,"A fantastical creature with the body of a monkey, wings of a bat, and the snout of a pig, standing in a lush green natural forest environment with sunlight filtering through the trees.","No extra limbs, no additional animal traits, no clothes, no accessories, no human features, no unnatural colors or patterns, no exaggerated features, no artificial objects, no other creatures., no extra limbs, no unrealistic elements, no unnatural colors or patterns.,no extra limbs"
a creature with a body of a whale and a head of a mosquito and tail of a rat,"A single, cohesive creature with the robust body of a whale, seamlessly integrated with the intricately detailed head of a mosquito including a proboscis, and the long, thin tail of a rat. Ensure all features are naturally and realistically fused without any obvious seams or mismatched parts.","Separate animals, multiple creatures, cartoonish representations, unrealistic combinations, mismatched parts, disconnected body parts, exaggerated features, disjointed animal combinations, oversized insect head, animal head that doesn't match body, unrealistic textures, visible seams., obvious seams, enlarged insect head on whale body, disjointed animal combinations., obvious seams., exaggerated features."
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature with the body of a cheetah, goat horns, and fish fins on its back, standing in a dense, lush jungle. The scene is vibrant and the creature looks majestic amidst the greenery.","Wings, separate animals, realistic backgrounds, unrealistic proportions, additional animal parts, text, overly bright lighting., text.,separate animals"
a creature with a body of a moose and a head of an owl and legs of an elephant,"A mythical creature with the body of a moose, the head of an owl, and the legs of an elephant, standing in a lush, green forest. The creature is surrounded by trees and dappled sunlight filtering through the leaves, creating a magical and serene atmosphere. The overall scene is vibrant and enchanting.","Moose head, elephant trunk, unrealistic anatomy, unrealistic proportions, cartoonish features, dark environment, anthropomorphic features, other creatures, dragon, griffon, fantasy creature not specified, unnatural lighting, unrealistic hybrid, cartoonish., unnatural lighting., cartoonish features."
a creature with a body of a jellyfish and a beak of a hawk and legs of a kangaroo,"A bizarre creature with a translucent, gelatinous jellyfish body, a prominent, sharp hawk's beak, and robust, muscular kangaroo legs, set in a whimsical aquatic landscape with floating sea plants and vibrant colors. The jellyfish-like body has tendrils extending down with vibrant hues blending into the water. There are no wings, feathers, or typical mammalian features in sight, focusing solely on the jellyfish body, hawk's beak, and kangaroo legs.","Wings, feathers, ears, fur, mammal-like body, human-like characteristics, mammal tails, birds, trees, forest elements, forested environment., mammal limbs, forested environment, birds., forests, mammal-like limbs, mammal tails., forests.,wings, mammal-like body."
a creature with a body of a frog and a mane of a lion and legs of a deer,"A fantastical creature with the body of a frog, a mane of a lion, and the legs of a deer, situated in a lush, mythical forest. The image should be highly detailed with vibrant colors and emanate a fantastical and mythical vibe. Ensure the creature is singular and blends seamlessly into the enchanting forest environment, surrounded by dense, green foliage and mystical light.","Antlers, other animals, human figures, cityscapes, overly cartoonish style, low resolution, modern structures, urban landscapes, multiple creatures or characters.,Background elements such as cityscapes, other animals; overly cartoonish style; low resolution; elements not related to a lush forest or fantastical setting such as modern structures or urban landscapes; multiple creatures or characters., other animals; overly cartoonish style; low resolution; elements not related to a lush forest or fantastical setting such as modern structures or urban landscapes.,Background elements like cityscapes, other animals; overly cartoonish style; low resolution."
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A fantastical creature with the body of a zebra, large and vibrant butterfly wings, and sharp hawk-like claws, standing on a grassy plain with a clear blue sky in the background. The creature has detailed zebra stripes, colorful and intricate butterfly wings, and fierce, pointed claws like a hawk.","Realistic zebras, incorrect body shapes, bird-like features, overly bright colors, too much contrast, overly complex background, rocky terrain, cat-like features, plain wings, non-sharp claws., cat-like features., non-sharp claws, rocky terrain., overly complex background."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A fantastical hybrid creature with the segmented, slender body of a dragonfly and the muscular, powerful legs of a cheetah. It has large, membranous wings resembling those of a bat extending from its back. The creature is set in a lush, green, natural forest environment.","Cats, additional animals, cartoonish elements, monochromatic, menacing appearance, humanoid features, robotic aspects, multiple heads, serpentine features, indoor settings, multiple arms, and indoor settings., multiple arms., indoor settings., cartoonish elements."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A colossal fantasy creature with the sturdy body and heavily textured skin of a rhinoceros, adorned with a vibrant, multicolored beak reminiscent of a toucan's, and equipped with the powerful, razor-sharp claws of a bear. This awe-inspiring creature stands amidst a lush, tropical jungle, filled with dense greenery and vibrant, emerald foliage. The diverse tropical plants and towering trees create a rich and dynamic jungle scene, where the creature harmoniously blends into its verdant, thriving environment.","Regular rhinoceros, normal toucan bird, ordinary bear claws, animal hybrids resembling humans, humanoid features, bipedal stance, plain environments, sparse vegetation, arid landscapes, urban settings, moderate scenarios, plain scenery, dry climates, normalized hybrid creatures, typical safari settings, humanoid aspects, dull foliage, barren trees, domesticated animals, white-furred creatures, rudimentary textures, pale beak, geological structures, traditional wildlife, standard animal features, bland natural settings, mundane backgrounds, human-like characteristics, flat landscapes, sharp contrasts, typical animal proportions, urban elements., unrealistic proportions, typical safari settings., urban settings., plain environments., toucan bird, normal bear."
a creature with a body of a swan and a shell of a crab and claws of an eagle,"Create a majestic creature featuring a swan's elegant body seamlessly adorned with a sturdy crab shell on its back, and powerful eagle claws replacing its webbed feet. Position this ethereal being standing on water during a serene sunset. Ensure the features and natural colors are harmoniously blended, presenting a graceful and unified appearance with no clear separations or disjointed parts.","Avoid clear separations of animal parts, cartoon-like features, exaggerated proportions, unrealistic colors, disjointed or unnatural stances, artificial lighting, awkward feature integration.,Clear separation of animal parts, disjointed or unnatural appearance, awkward integration of features, unnatural stances, artificial lighting., disjointed or unnatural appearance., unrealistic colors."
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical hybrid creature with the main body and color patterns of a penguin, equipped with a long, graceful elephant trunk in place of a beak, and agile, powerful cheetah legs for speed. The creature stands majestically on a blue backdrop.","Full cheetah, full penguin, full elephant, separate animals, beak, non-trunk appendages replacing the beak, penguin legs, anything other than a blue backdrop, any hybrid combinations other than the specified., any hybrid combinations other than the specified. No beak, no non-trunk appendages replacing the beak, no penguin legs, anything other than a blue backdrop., any hybrid combinations other than the specified. Two separate animals, full cheetah, any other hybrid combination. No trunk, no distinctive cheetah legs, no penguin body.,Two separate animals, any other hybrid combination."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A mythical creature featuring the body of a zebra, the tail of a fox, and the wings of an eagle, seamlessly integrated into one cohesive being. The creature should be a single, unified composition with meticulously blended anatomy and intricate design, combining elements in a realistic and fantastical manner.","Separate animals, more than one creature, realistic animals only, disjointed designs, low detail, distinct individual animals, anatomy that doesn't blend, simplistic design, cartoonish styles, lack of detail, poorly blended elements., simplistic design., cartoonish styles., realistic animals only."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"A fantastical creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin, displayed in a dynamic swimming pose amidst a vibrant underwater scenery, featuring colorful corals and marine plants, all illuminated by rays of sunlight piercing the water.","No ordinary kangaroos, no standard elephants, no common dolphins, no simple or plain backgrounds, no unrelated animals, no regular kangaroos, no normal elephants, no typical dolphins, no plain or dull landscapes, no other animals, no simple backgrounds, no dull underwater scenes, no plants unrelated to marine environment, no dull colors, no static poses., no dull underwater scenes., no unrelated animals. No regular kangaroos, no other animals., no unrelated animals.,No regular kangaroos, no plain landscapes"
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A magical creature with the sleek, spotted body of a cheetah, the vibrant and colorful head of a hummingbird adorned with dazzling feathers, and the agile, swift legs of a rabbit. The creature stands in an enchanting, whimsical landscape filled with colorful, fantastical flora and magical elements, all bathed in a bright, dreamy atmosphere.","Separate animals, cheetah head, human-like features, rabbit ears, disproportionate body parts, plain or overly simple background, mismatched elements, drab colors, unrealistic proportions, repetitive elements, cluttered composition., plain background, drab colors., plain or overly simple background., plain background."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A fantastical creature with the body of a lobster, the head of a deer, and the wings of an eagle, standing gracefully within a mythical forest. The forest is alive with vibrant greenery and mystical light filtering through the trees, highlighting the unique textures of the lobster exoskeleton, the elegant antlers of the deer, and the majestic feathers of the eagle's wings. The environment complements the creature's magical appearance with an enchanting glow and lush surroundings filled with natural beauty and harmony.","Human features, modern objects, other animals, overly mechanical elements, text, additional limbs not fitting the description, artificial lighting, distorted perspectives, any non-forest elements, unnatural colors, humans or human-like attributes, urban elements, technological artifacts, harsh shadows., any non-forest elements., any other non-forest elements, distorted perspectives., any other non-forest elements."
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"A fantastical creature seamlessly blending the body of a cat with the shell of a tortoise, integrated naturally into its fur. The creature also has wings of an owl merging flawlessly with its shoulders. The cat's fur covers its body, including the shell area, and the wings blend seamlessly into its shoulders. The creature stands firmly on its cat legs, with the tortoise shell providing additional back protection. The wings are in a natural position, ready to spread open.","Separate tortoise body, mismatched elements, disjointed appearance, distinct tortoise and cat separation, harsh transitions, visible seams between parts, unrealistic integration, unnatural wing attachment, poorly blended elements, unbalanced proportions., unnatural wing attachment., unrealistic integration."
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A fantastical creature with the head of a leopard, the body of a dragonfly, and the legs of a frog, with dragonfly wings, set in a lush natural environment, detailed, and vibrant lighting.","Human, building, car, abstract shapes, anthropomorphic features, text, leopard-like body, standing upright, abstract patterns, overly simplistic details., leopard-like body., abstract shapes., standing upright."
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A majestic fantasy creature with the body of a squirrel, the regal mane of a lion, and the graceful wings of a falcon. The creature should be depicted in a highly detailed fantasy art style, showcasing intricate details on its fur, mane, and feathers. Emphasize the squirrel-like body and falcon wings, with the lion's mane well integrated into the squirrel's proportions. The design should highlight the creature's agility and splendor.","A creature with the body of a lion, any features resembling a lion more than a squirrel, wings of an eagle, or lacking any squirrel-like characteristics. Any element that is more lion-like or resembles an eagle’s wings., any features that are more lion-like than squirrel-like, and no squirrel-like features., the wings of an eagle, or any features that are more lion-like than squirrel-like. Wings of an eagle, or any features that are more lion-like than squirrel-like."
a creature with a body of a dolphin and a mane of a lion and claws of an eagle,"A mythical creature with the body of a dolphin, the mane of a lion, and the claws of an eagle, depicted in a realistic and naturalistic style, swimming gracefully in an oceanic environment surrounded by coral reefs, sea plants, and natural underwater scenery. ","No wings, no humanoid features, no additional animal parts, no artificial or man-made objects, no other animals or creatures, no non-nature elements, no backgrounds with artificial or man-made objects., no other animals or creatures., no backgrounds with artificial or man-made objects,No additional animal parts"
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"A mythical creature with the predominant body of a crab, large condor wings, and an elephant trunk, standing on a sandy surface. The creature has a crab-like appearance with large, detailed condor wings extending from its back and a noticeable elephant trunk extending from its face.","No bird heads, no separate bird entities, no mammalian legs, no reptilian skin, no bird bodies, no separate bird entities, no pelican beak, no non-crab-like body parts, no dinosaur-like features., no dinosaur-like features, no large mammalian legs., no reptilian skin., no separate bird entities."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"""A fantastical creature with the body of a grasshopper, the trunk of an elephant, and the fins of a seahorse. This hybrid creature combines the grasshopper's legs and structure, the elephant's trunk extending from its head, and the delicate, flowing fins of a seahorse along its sides. The scene is surreal, set in a whimsical landscape with vibrant colors and unusual flora, featuring a blend of lush greenery and aquatic elements.""","""Regular grasshoppers, typical seahorses, creatures without trunks, ordinary insects, normal animals like elephants, regular insects, standard grassland settings, conventional animals, plain scenery, normal seascapes, animals with conventional mammalian faces, normal fish-like fins, forest scenes."", normal seascapes."",Regular grasshoppers, regular seahorses, typical insects, grassland settings., normal animals like elephants., typical insects."
