original_prompt,prompt,negative_prompt
a creature with a body of a lizard and the hooves of a horse,"A fantastical creature with the elongated body and scales of a lizard and distinctive hooves like a horse, traversing a grassy landscape. The creature moves gracefully on its sturdy hooves, blending seamlessly with the lush green surroundings, under a bright blue sky dotted with fluffy white clouds.","Fur, feathers, wings, humanoid features, extra limbs, horns, antlers, claws, beak, fins., antlers., extra limbs."
a creature with a body of a flamingo and the mouth of a crocodile,"A fantastical creature with the graceful body and long legs of a flamingo combined with the powerful mouth and jaws of a crocodile, standing in serene water. The background is calm and peaceful, with realistic lighting and highly detailed textures.","Regular flamingo, regular crocodile, unrealistic features, background distractions, abstract elements, too dark, overly bright colors., background distractions."
a creature with a body of a tarantula and the wings of a moth,"A creature with the body of a tarantula and the wings of a moth, with intricate patterns on the wings, detailed fur, and realistic colors, in a sharp, natural and forested background with high details.","No human features, no extra limbs, no unrealistic or cartoonish elements, no other creatures in the background, no blurry or out-of-focus details, no extra head or human body parts, no clothing., no blurry or out-of-focus details., no unrealistic colors, no cartoonish elements, no blurry details."
a creature with a body of a flamingo and the claws of a crab,"A mythical creature with the body of a flamingo, adorned with pink feathers, featuring a graceful neck and the strong, elongated claws of a crab in place of its feet, standing in a serene natural setting with minimal background elements, simple green foliage, and a soft, grassy ground.","Wings, beak, water, other animals, extra limbs, background elements that are too complex or distracting, multiple creatures, unrealistic colors, intricate or busy backgrounds, additional creatures.,""wings, unrealistic colors"", background elements, other animals"""
a creature with a body of a frog and the wings of a dragonfly,"A fantastical creature with the body of a vibrant green frog and delicate, translucent wings of a dragonfly, standing on a lily pad in the middle of a serene pond. The background features lush greenery, with soft, diffuse sunlight enhancing the magical scene, ensuring the creature's unique form is the focal point.","No other animals, no cluttered background, no harsh lighting, no humanoid form, no additional fantasy elements (like unicorns or fairies), no smiling frog., no additional fantasy elements (like unicorns or fairies)."
a creature with a body of a panther and the shell of a snail,"A mythical creature with the sleek, muscular body of a panther and the coiled shell of a snail on its back. The creature is depicted in a dynamic, mid-leap pose, showcasing its agility and strength. The snail shell has intricate, elegant patterns carved and painted on it, adding an air of mystique and beauty. The background is a dark, forest-like environment to accentuate the contrast and focus on the creature.","Cartoonish style, unrealistic proportions, distorted features, static pose, absence of panther body or snail shell, overly bright and distracting background elements, sculpture appearance, mismatched textures., static pose., background elements which are too bright and distracting, absence of panther body or snail shell."
a creature with a body of a snake and the head of a bull,"A mythical creature with the body of a snake and the head of a bull, featuring detailed scales and a seamless fusion of snake and bull attributes. The creature is set in a fantasy landscape with realistic lighting, emphasizing its unique form and textures.","Human features, multiple heads, legs, wings, separate animals, background distractions, hooves., background distractions.,human features"
a creature with a body of a lion and a tail of a peacock,"A mythical creature with the majestic body of a lion and the elegant, fan-like tail of a peacock, featuring seamlessly blended vibrant colors and a harmonious, magical appearance. ","Separate lion and peacock, unrealistic lighting, overly saturated background, distinct separation between body and tail, peacock without lion features, wings instead of peacock tail., overly distinct separation between body and tail, peacock without lion features., overly saturated background."
a creature with a body of an armadillo and the wings of an albatross,"A majestic hybrid creature with the armored body and legs of an armadillo and the broad, powerful wings of an albatross, standing proudly on a detailed, sandy desert landscape complete with intricate textures and a clear horizon. The creature's wings are extended, showcasing their impressive span against the vibrant, blue sky. The sand dunes are meticulously crafted, adding to the fantastical yet realistic appearance of the scene.","Bird legs, beak, feathers, ocean, simple textures, sky only, mammal body, antlers, simple textures, flat background, cloudy sky., antlers., simple textures."
a creature with a body of a starfish and the legs of a zebra,"A hybrid creature with the central body of a starfish and the black and white striped legs of a zebra extending outward, the starfish's central body being prominent and taking the main focus.","Full zebra body, full mammal body, horse features, zebra body, hooves, marine animals, aquatic setting, fins, marine creatures.,Full zebra, horse, mammal body, mammal features,Zebra body, full zebra, hooves."
a creature with a body of a camel and the claws of an orangutan,"A unique hybrid creature with the body of a camel and the claws of an orangutan, standing in a lush, vibrant natural habitat with dense greenery and leafy foliage.","No full orangutans, no full camels, no cities, no buildings, no humans, no other animals, no deserts, no artificial objects., no other animals., no humans."
a creature with a body of a butterfly and the legs of an ostrich,"A fantastical creature with a vibrant butterfly body, complete with colorful wings, and the elongated legs of an ostrich standing in a lush, green forest surrounded by natural scenery, sunlight filtering through the trees.","Bird heads, human bodies, plain backgrounds, non-butterfly wings, people, ostrich bodies, reptilian tails, insect heads, plain backgrounds., people., non-butterfly wings."
a creature with a body of a wolverine and the wings of a macaw,"A majestic mythical creature with a robust, muscular body resembling a wolverine, complemented by the vibrant, colorful wings of a macaw. The creature has sharp claws, fierce eyes, and is set against a lush, detailed forest background. The creature's posture is powerful, exuding strength and grace, with its wings partially spread, ready to take flight. ","Cartoonish features, unrealistic proportions, human-like traits, bird-like body features, background clutter or distractions, simplified details, wolverine-like body replaced with bird-like features, muted or dull colors, wolverine-like body missing., non-wolverine body traits, muted or dull colors., background clutter, non-wolverine body features."
a creature with a body of a badger and the tentacles of a jellyfish,"A creature with the body of a badger and long, flowing tentacles of a jellyfish extending from its back, standing on a sandy beach.","Extra limbs, multiple heads, unrealistic colors, human-like features, objects in the background, standing upright, unnatural poses., objects in background., human-like features."
a creature with a body of a salmon and the claws of a gharial,"A hybrid aquatic monster with the body of a salmon and the elongated jaws and teeth of a gharial, detailed illustration, underwater environment with realistic textures, natural colors, aquatic plants, and coral reefs.","Cartoonish style, unrealistic features, terrestrial animals, mammals, birds, insects, exaggerated elements, blurry image quality.,cartoonish style, insects."
a creature with a body of a goat and the beak of a hornbill,"A fantastical creature with the body of a goat and the distinctive beak of a hornbill, standing in a lush green forest, surrounded by vibrant plant life and dappled sunlight filtering through the trees. The creature has no wings, and displays a majestic and magical aura, blending seamlessly with the natural environment.","Missing hornbill beak, traditional goat face, deer-like appearance, wings, birds, urban background, wings, mythical creatures other than the described goat-hornbill., urban background."
a creature with a body of a seal and the wings of a crow,"A majestic hybrid creature with the sleek body of a seal and the large, detailed wings of a crow, swimming gracefully in a natural ocean setting with rays of sunlight filtering through the water, realistic fantasy art, high resolution.","Extra limbs, unrealistic proportions, bright colors, human features, other animals, cartoonish elements, overly dark or blurred, inappropriate textures.,""extra limbs, overly dark or blurred"", human features"""
