original_prompt,prompt,negative_prompt
a creature with a body of a flamingo and the mouth of a crocodile,"A mythical creature combining the elegant, pink body and long neck of a flamingo, but with the fierce, powerful mouth of a crocodile. The creature is standing gracefully in a lush, tropical environment, its features seamlessly blending the graceful elegance of a flamingo and the fearsome power of a crocodile. The environment is rich with vibrant greenery and tropical flora, enhancing the creature’s majestic and intimidating presence.","Separate flamingo and crocodile, realistic flamingos or crocodiles, disjointed or mismatched body parts, unnatural or barren environments, unrealistic color palettes, cartoonish features, separate flamingos and crocodiles, normal flamingos and crocodiles, disjointed parts, unrealistic environment., cartoonish features.,A separate flamingo and crocodile"
a creature with a body of a tarantula and the wings of a moth,"A highly detailed and realistic creature with the body of a tarantula and the vibrant, patterned wings of a moth, set in a lush, natural environment with soft, natural lighting. The focus is on the intricate textures of the tarantula's body and the colorful moth wings, surrounded by greenery or forest elements.","Human elements, other insect parts except the tarantula body and moth wings, abstract shapes, artificial lighting, indoor backgrounds, plain backgrounds, text., other insect parts except tarantula body and moth wings, backgrounds that are not natural"
a creature with a body of a flamingo and the claws of a crab,"A fantastical creature combining the body of a flamingo with the claws of a crab, featuring the flamingo's long, elegant neck and legs, standing on water. The creature is detailed, vibrant, and realistic, with the crab claws replacing the flamingo's feet, and prominently displayed. ","Separate flamingo and crab, full crab body, full flamingo body, unrelated animals, no crab claws on beak, no unusual beak shapes, no water displacement, no dull colors., no unusual beak shapes., unrelated animals."
a creature with a body of a frog and the wings of a dragonfly,"A mythical creature with the body of a frog and delicate, translucent wings of a dragonfly, sitting near a natural pond surrounded by lush green grass and vibrant foliage, with sunlight filtering through the trees.","Human features, buildings, artificial elements, multiple creatures, regular frog, separate dragonfly, text, overly elaborate designs., separate dragonfly., multiple creatures."
a creature with a body of a panther and the shell of a snail,"A majestic creature with the sleek, muscular body of a panther, adorned with a seamlessly integrated, spiraled snail shell on its back. It is set in a mystical woodland environment, with soft sunlight filtering through dense, ancient trees, and a misty atmosphere enhancing the surreal, magical quality of the scene. The creature should be realistic with natural proportions and textures, blending harmoniously with the environment.","Cartoonish style, plastic appearance, unrealistic proportions, extra limbs, multiple heads, overly bright colors, unnatural habitats, human-like features, monochromatic tones, harsh lighting, artificial elements, exaggerated features, artificial textures., harsh lighting., human-like features."
a creature with a body of a snake and the head of a bull,"A mythical creature with the body of a snake and the head of a bull, realistic textures, detailed scales and fur, horns prominent, set against a plain background, with no legs.","Human-like torso, multiple heads, wings, extra limbs, unrealistic textures, legs, extra bodies., unrealistic textures., multiple heads."
a creature with a body of a lion and a tail of a peacock,"A majestic mythological creature with the body of a lion and a fanned peacock tail, standing proudly in a vibrant, lush green forest. The creature's lion mane appears regal, seamlessly blended with the peacock tail, creating an elegant and fantastical appearance. The surroundings are filled with dense greenery, casting a mystical atmosphere.","Separate lion and peacock, bird on lion's back, plain background, cartoonish style, dull colors, urban setting, desert surroundings, sci-fi elements., urban setting."
a creature with a body of an armadillo and the wings of an albatross,"A seamless, fantastical creature with the sturdy body of an armadillo and the majestic, expansive wings of an albatross, blending elements naturally in a lush forest environment. The creature should appear as a single, unified being with natural textures, seamlessly integrated features, and realistic characteristics. ","Separate armadillo and bird, disjointed parts, multiple creatures, cartoonish or unrealistic style, unnatural appearance, unblended features, synthetic textures, discordant elements., cartoonish or unrealistic style., cartoonish style."
a creature with a body of a starfish and the legs of a zebra,"A surreal creature with the body of a starfish and striped zebra legs, standing upright on a sandy ocean floor, surrounded by colorful coral reefs and vibrant marine plants. ","Multiple starfish bodies, incorrect leg patterns, incomplete creature features, other animals, distorted shapes, wrong proportions, unrealistic settings, text., wrong proportions., unrealistic settings."
a creature with a body of a camel and the claws of an orangutan,"A creature with the body of a camel but with the long, curved claws of an orangutan, detailed realistic rendering. The creature should retain the smooth and leathery skin of a camel with no human-like features.","Human features, incorrect anatomy, cartoonish style, fur of a camel, camel-like fur on claws, orangutan body, human-like limbs, unrealistic claws., camel-like fur on claws.,human features"
a creature with a body of a butterfly and the legs of an ostrich,"A fantastical creature with the delicate, colorful body and wings of a butterfly, combined with the long, sturdy legs of an ostrich.","Human features, additional animals, bird-like heads, feathers, non-butterfly bodies, non-ostrich legs, unrealistic proportions, intimidating or fierce features., feathers., non-ostrich legs."
a creature with a body of a wolverine and the wings of a macaw,"A realistic, detailed creature with the body of a wolverine, covered in wolverine fur, and the wings of a macaw, displaying natural macaw feathers in vibrant yet natural colors. The creature has a wolverine's head, limbs, and tail, with macaw wings seamlessly attached to its back. It is positioned in a natural, quadrupedal stance.","Human-like features, unrealistic colors, overly saturated colors, cartoon-like appearance, humanoid body structure, standing upright, anthropomorphic traits, bird-like head, unrealistic hybrid close-up., too saturated, anthropomorphic traits., humanoid body structure."
a creature with a body of a badger and the tentacles of a jellyfish,"A realistic and highly detailed creature with the body of a badger seamlessly combined with the tentacles of a jellyfish, set in a mystical underwater environment. The creature should be the central focus with the tentacles blending naturally into the underwater surroundings, creating an ethereal and otherworldly atmosphere.","Other animals, anthropomorphic features, holding objects, separate jellyfish, unblended features, additional creatures, human elements, artificial details, multiple creatures., unblended features., additional creatures."
a creature with a body of a salmon and the claws of a gharial,"A mystical creature with the body of a salmon and the claws of a gharial, swimming gracefully underwater in a serene, clear blue aquatic environment with soft sunlight filtering through the water surface, surrounded by colorful aquatic plants.","Lizard features, spiky back, terrestrial environment, overly aggressive appearance, terrestrial creatures, murky water, dark or gloomy setting, rocky terrain, above water, land-based elements., terrestrial creatures., terrestrial environment."
a creature with a body of a goat and the beak of a hornbill,"A fantastical creature with the body of a goat and the beak of a hornbill bird, featuring a prominent, natural colored beak.","Extra limbs, multiple heads, other animal features, unrealistic colors, bird head, other animals, unrealistic colors, bright colors, unrealistic colors."
a creature with a body of a seal and the wings of a crow,"A mystical creature with the body of a seal and the wings of a crow, floating gracefully in the ocean. The seal has glossy, sleek fur, and the crow's wings are dark and majestic, blending seamlessly with the seal's body. The creature is bathed in a soft, ethereal light.","human features, other animals, unrealistic elements, additional wings, humanoid traits, extra limbs, distorted anatomy, submerged underwater, crow head., distorted anatomy., additional wings."
