original_prompt,prompt,negative_prompt
a creature with a body of a squirrel and the tail of a lobster,"A creature with the body of a squirrel and the segmented tail of a lobster, standing on grass, with realistic textures and sharp focus, no antennae, no lobster claws, no hybrid claws, no extra limbs, bright sunlight.","Antennae, lobster claws, unrealistic features, blurred background, wings, squirrel tail, extra limbs, hybrid claws, wings, hybrid claws., wings."
a creature with a body of a gazelle and the shell of a barnacle,"A fantastical creature with the graceful body of a gazelle seamlessly integrated with the sturdy, textured shell of a barnacle on its back. The barnacle shell blends harmoniously with the gazelle, creating an elegant yet rugged appearance. The creature stands majestically in a lush, natural setting, surrounded by mountains and vibrant greenery. The backdrop showcases the creature's unique and beautiful features, with the barnacle shell integrated smoothly with the gazelle's form, adding to its overall majesty.","Separate barnacle shell, plain gazelle without the barnacle shell integration, disproportionate elements, unnatural looking combinations, plain background, solitary elements, plain gazelle without barnacle adornment, disjointed elements, unnatural settings., plain gazelle without barnacle adornment.,A separate barnacle shell, plain gazelle without the barnacle integration, plain background., plain gazelle without the barnacle integration."
a creature with a body of a sheep and the claws of an eagle,"A creature with the body of a sheep and the claws of an eagle, standing in a field under a clear sky.","Wings, bird features (except claws), bird head, multiple heads, unusual ear shapes, bat-like wings., any other animal traits., any other animal traits, bird head."
a creature with a body of a octopus and the legs of a cheetah,"A hybrid creature with the body of a spotted octopus and the legs of a cheetah. The octopus body should have distinct tentacles and smooth, spotted skin. The legs should be sleek and spotted like those of a cheetah, seamlessly blending marine and terrestrial features.","Any features other than an octopus body and cheetah legs, no cheetah face or main body, no plant surroundings, no aquatic animals or additional appendages, no background elements except water or a plain background., no cheetah face or body, no background elements except water or plain background.,Any features other than octopus body and cheetah legs, no cheetah face or body.,any features other than octopus body and cheetah legs"
a creature with a body of a buffalo and the fins of a tuna,"A mythical creature with the body of a buffalo and the fins of a tuna, swimming gracefully underwater. The creature should have smooth skin instead of fur, no horns, and its environment should be clear, deep blue water with a calm and serene ambiance.","No land, no other animals, no horns, no fur, no water surface, no breaching, no sky, no coral, no seaweed, no rocky features, no bubbles., no seaweed., no sky., no water surface."
a creature with a body of a jaguar and the shell of a turtle,"A stunning mythical creature featuring the powerful, agile body of a jaguar seamlessly combined with the sturdy, defensive shell of a turtle. The jaguar's sleek, spotted fur and muscular limbs blend harmoniously with the hard, protective turtle shell, showcasing a perfect merger of feline agility with reptilian armor.","Common turtles, jaguars without shells, fully feline or fully reptilian creatures, armor separate from the creature, unnatural animal hybrids, bizarre combinations, separate jaguars and turtles, fully feline bodies, fully reptilian bodies, traditional turtles, traditional jaguars., exclusively feline or reptilian creatures, bizarre animal hybrids, fully feline creatures, fully reptilian creatures.,Regular turtles, armor that is not part of the creature, unnatural animal hybrids., fully feline or fully reptilian creatures."
a creature with a body of a kangaroo and the tentacles of a squid,"A hybrid creature with the body of a kangaroo and the tentacles of a squid, featuring the tentacles emerging symmetrically from where the arms of the kangaroo typically are, set against a plain background.","Underwater scenes, additional animals, non-hybrid creatures, kangaroos holding objects, separate kangaroo arms, complex backgrounds, tentacles emerging from unexpected places, intricate details around the kangaroo body., complex backgrounds.,Backgrounds such as underwater scenes, separate kangaroo arms., non-hybrid creatures."
a creature with a body of a raccoon and the mane of a lion,"A fantastical creature with the body and tail of a raccoon, covered in raccoon fur, and the majestic mane of a lion around its neck. The creature is sitting in a natural, dense forest setting with intricate textures and realistic lighting, making the scene look vivid and lifelike. The creature should have the exact characteristics of a raccoon and a lion's mane and be fully integrated into the forest environment.","Human features, extra limbs, animal hybrids other than raccoon and lion, cartoonish style, unrealistic lighting, unnatural textures, any form of humanoid or anthropomorphic features, distorted proportions, abstract backgrounds., cartoonish style., unnatural textures."
a creature with a body of a lemur and the wings of a bumblebee,"A mythical creature with the body of a lemur and the wings of a bumblebee, sitting on a tree branch. The creature's wings are striped like a bumblebee and it has the typical furry lemur body with bright, expressive eyes. The background is a natural, lush forest setting with greenery and trees.","No other animals, no additional wings or body parts from other creatures, no overly exaggerated or sci-fi features, no unrealistic backgrounds, no multiple sets of wings, no unnatural colors or environments, no fantasy elements in the background, no plain or dull backgrounds, no exaggerated features., no unrealistic or overly exaggerated features, no plain or unrealistic backgrounds, no sci-fi or fantasy elements in the background., no plain or unrealistic backgrounds., no unrealistic or overly exaggerated features."
a creature with a body of a rhinoceros and the fins of a marlin,"A majestic hybrid creature with a robust rhinoceros body seamlessly fused with the sleek, elongated fins and tail of a marlin, standing confidently in a harmonious natural environment that blends lush green foliage with serene bodies of water. The setting is realistic and lush, with soft lighting that highlights the creature's unique characteristics, creating a perfect blend of aquatic and terrestrial features.","Cartoony appearance, unrealistic textures, separate rhinoceros and marlin elements, exaggerated features, distracting or cluttered background, unrealistic colors, unnatural poses, background elements that do not blend seamlessly with the creature's environment, distinct separation between rhinoceros and marlin parts, unrealistic elements, background distractions., and background elements that do not blend seamlessly with the creature's environment., separate rhinoceros and marlin, distracting or cluttered background.,Separate rhinoceros and marlin"
a creature with a body of a lizard and the hooves of a horse,"A mythical creature with the body and scales of a lizard and the hooves of a horse, standing in a natural, lush environment. The creature has an elongated lizard-like tail and reptilian eyes.","Fur, feathers, human features, claws, hands, toes, fingers, nails, human-like limbs, nails., toes., claws."
a creature with a body of a flamingo and the mouth of a crocodile,"A mythical creature with the elegant, pink body and long neck of a flamingo, seamlessly combined with the fierce, powerful mouth of a crocodile, standing gracefully in a lush, tropical environment. Its features blend the graceful elegance of a flamingo and the fearsome power of a crocodile. The environment is rich with vibrant greenery and tropical flora, enhancing the creature’s majestic and intimidating presence.","Separate flamingo and crocodile, realistic flamingos or crocodiles, disjointed or mismatched body parts, unnatural or barren environments, unrealistic color palettes, cartoonish features, separate flamingos and crocodiles, normal flamingos and crocodiles, disjointed parts, unrealistic environment., cartoonish features.,A separate flamingo and crocodile"
a creature with a body of a tarantula and the wings of a moth,"A highly detailed and realistic creature with the body of a tarantula and the vibrant, patterned wings of a moth, set in a lush, natural forest environment with soft, natural lighting. The focus is on the intricate textures of the tarantula's body and the colorful moth wings, surrounded by dense greenery, trees, and forest undergrowth. ","Human elements, other insect parts except the tarantula body and moth wings, abstract shapes, artificial lighting, indoor backgrounds, plain backgrounds, text, non-natural backgrounds., text., other insect parts except tarantula body and moth wings, backgrounds that are not natural"
a creature with a body of a flamingo and the claws of a crab,"A fantastical creature with the body of a vibrant and detailed flamingo, featuring a long, elegant neck and legs. The creature has crab claws replacing its feet, and stands on the surface of the water. The overall appearance is realistic and captivating, showcasing the flamingo's vivid colors while incorporating the striking, prominently displayed crab claws.","Separate flamingo and crab, full crab body, full flamingo body, unrelated animals, no crab claws on beak, no unusual beak shapes, no water displacement, no dull colors., no unusual beak shapes., unrelated animals."
a creature with a body of a frog and the wings of a dragonfly,"A mythical creature with the body of a frog and delicate, translucent wings of a dragonfly, sitting peacefully near a natural pond. The surrounding area is filled with lush green grass and vibrant foliage, with sunlight filtering gently through the trees. The scene is serene and magical, showcasing the beauty of nature and the fantastical creature. ","Human features, buildings, artificial elements, regular frog, separate dragonfly, text, overly elaborate designs, multiple creatures., multiple creatures, overly elaborate designs., separate dragonfly."
a creature with a body of a panther and the shell of a snail,"A majestic creature with the sleek, muscular body of a panther, seamlessly integrated with a spiraled snail shell on its back. It is set in a mystical woodland environment, with soft sunlight filtering through dense, ancient trees, and a misty atmosphere enhancing the surreal, magical quality of the scene. The creature should be realistic with natural proportions and textures, blending harmoniously with the environment. The forest has a variety of flora, adding to the enchanting and serene ambiance.","Cartoonish style, plastic appearance, unrealistic proportions, extra limbs, multiple heads, overly bright colors, unnatural habitats, human-like features, monochromatic tones, harsh lighting, artificial elements, exaggerated features, artificial textures, harsh lighting, human-like features, dull colors, sparse vegetation., artificial textures., harsh lighting., human-like features."
a creature with a body of a snake and the head of a bull,"A mythical creature with the body of a snake and the head of a bull, featuring realistic textures, detailed scales, and fur. The creature has prominent horns and is set against a plain background. The creature has no legs. ","Human-like torso, multiple heads, wings, extra limbs, unrealistic textures, legs, extra bodies, unrealistic textures, multiple heads, hooves., extra bodies., unrealistic textures., multiple heads."
a creature with a body of a lion and a tail of a peacock,"A majestic mythological creature with the body of a lion and a fanned peacock tail, standing proudly in a vibrant, lush green forest. The creature's lion mane appears regal, seamlessly blended with the peacock tail, creating an elegant and fantastical appearance. The surroundings are filled with dense greenery, casting a mystical atmosphere.","Separate lion and peacock, bird on lion's back, peacock tail not fanned, plain background, cartoonish style, dull colors, urban setting, desert surroundings, sci-fi elements, lifeless expression, sci-fi elements., urban setting."
a creature with a body of an armadillo and the wings of an albatross,"A seamless, fantastical creature with the sturdy body of an armadillo and the majestic, expansive wings of an albatross, blending elements naturally in a lush forest environment. The creature should appear as a single, unified being with natural textures, seamlessly integrated features, and realistic characteristics. Natural lighting and detailed foliage should enhance the scene.","Separate armadillo and bird, disjointed parts, multiple creatures, cartoonish style, unrealistic style, unnatural appearance, unblended features, synthetic textures, discordant elements., cartoonish or unrealistic style, cartoonish or unrealistic style., cartoonish style."
a creature with a body of a starfish and the legs of a zebra,"A fantastical creature with the body of a starfish and striped zebra legs standing upright on a sandy ocean floor, surrounded by colorful coral reefs and vibrant marine plants. The creature is set against the backdrop of a clear blue ocean, teeming with lively underwater flora.","Multiple starfish bodies, incorrect leg patterns, incomplete creature features, other animals, distorted shapes, wrong proportions, artificial backgrounds, unrealistic settings, text., wrong proportions., unrealistic settings."
a creature with a body of a camel and the claws of an orangutan,"""A creature with the body of a camel but with the long, curved claws of an orangutan, detailed realistic rendering. The creature should retain the smooth and leathery skin of a camel and have prominent, pronounced claws similar to those of an orangutan.""","""Human features, incorrect anatomy, cartoonish style, fur of a camel, camel-like fur on claws, orangutan body, human-like limbs, unrealistic claws, extra horns, too dark, extra limbs."",Human features, unrealistic claws., camel-like fur on claws.,human features"
a creature with a body of a butterfly and the legs of an ostrich,"A fantastical creature with the delicate, colorful body and wings of a butterfly, combined with the long, sturdy legs of an ostrich. The creature has harmonious, flowing features that blend the elegance of a butterfly with the strength of an ostrich.","Human features, additional animals, bird-like heads, feathers, non-butterfly bodies, non-ostrich legs, unrealistic proportions, intimidating or fierce features, multiple heads., intimidating or fierce features., feathers., non-ostrich legs."
a creature with a body of a wolverine and the wings of a macaw,"A realistic, detailed creature with the body of a wolverine, covered in wolverine fur, and the vibrant yet natural-feathered wings of a macaw, attached seamlessly to its back. The creature has a wolverine’s head, limbs, and tail, with the wings extending elegantly when in a quadrupedal stance in a natural environment.","Human-like features, unrealistic colors, overly saturated colors, cartoon-like appearance, humanoid body structure, standing upright, anthropomorphic traits, bird-like head, unrealistic hybrid close-up, too saturated, humanoid body structure, standing on two legs, unrealistic background., unrealistic hybrid close-up., anthropomorphic traits., humanoid body structure."
a creature with a body of a badger and the tentacles of a jellyfish,"A realistic and highly detailed creature with the body of a badger seamlessly combined with the tentacles of a jellyfish, set in a mystical underwater environment. The creature should be the central focus with the tentacles blending naturally into the underwater surroundings, creating an ethereal and otherworldly atmosphere. Ensure the badger's legs and feet transform naturally into jellyfish tentacles, enhancing the mystique of the underwater world.","Other animals, anthropomorphic features, holding objects, separate jellyfish, unblended features, additional creatures, human elements, artificial details, multiple creatures, unblended tentacles, terrestrial background., multiple creatures., unblended features., additional creatures."
a creature with a body of a salmon and the claws of a gharial,"A mystical creature with the body of a salmon and the claws of a gharial, swimming gracefully underwater in a serene, clear blue aquatic environment with soft sunlight filtering through the water surface, surrounded by colorful aquatic plants, fins and scales glistening with a slight ethereal glow, exhibiting a sense of tranquility and elegance.","Lizard features, spiky back, overly aggressive appearance, terrestrial creatures, murky water, dark or gloomy setting, rocky terrain, above water, land-based elements, unrealistic proportions, intimidating expressions, chaotic surroundings., terrestrial environment, land-based elements., terrestrial creatures., terrestrial environment."
a creature with a body of a goat and the beak of a hornbill,"A fantastical creature with the body of a goat and the beak of a hornbill bird, featuring a prominent, natural colored beak.","Extra limbs, multiple heads, other animal features, unrealistic colors, bird head, other animals, bright colors., bright colors, unrealistic colors."
a creature with a body of a seal and the wings of a crow,"A mystical creature with the body of a seal and the wings of a crow, floating gracefully above the ocean. The seal has glossy, sleek fur, and the crow's wings are dark and majestic, blending seamlessly with the seal's body. The creature is bathed in a soft, ethereal light, with the ocean reflecting the light beneath it.","human features, other animals, unrealistic elements, additional wings, humanoid traits, extra limbs, distorted anatomy, submerged underwater, crow head, distorted anatomy, additional wings, a separate crow., crow head., distorted anatomy., additional wings."
