original_prompt,prompt,negative_prompt
a creature with a body of a catfish and the ears of a rabbit,"A fantastical underwater scene featuring a mythical aquatic creature with the body of a catfish, including detailed scales, fins, and whiskers, and the distinct ears of a rabbit. The vibrant environment is teeming with various colorful aquatic plants. Intricate details and vivid hues bring the scene to life.","Humanoid features, furry body, mammal characteristics, plain background, above water, blurry, abstract, indistinct details, non-aquatic elements., above water.,humanoid features"
a creature with a body of a sea cucumber and the legs of a jaguar,"A creature with an elongated, textured body resembling a sea cucumber and the powerful, muscular legs of a jaguar, realistic and highly detailed, with a smooth, fluid posture, integrated and natural composition, seamless blending of features, placed in a natural environment. ","Additional limbs, spot patterns on the body, unnatural or stiff positioning, mouths, tongues, claws, turtle shells, human-like features, distorted anatomy, extra limbs, spines., unnatural positioning, additional limbs, distorted anatomy.,additional limbs,human-like features"
a creature with a body of a hedgehog and the legs of a kangaroo,"A creature with the spiky body of a hedgehog and the strong, muscular legs of a kangaroo, standing and moving in a grassy field in the daylight, with a clear blue sky background and realistic proportions.","Bird-like features, wings, aquatic elements, human-like traits, blurred image, smooth skin, kangaroo-like head, incorrect proportions, blurry background, bear-like body, facial expressions, upright standing position, forest, trees in the background, long and thin neck, disjointed or segmented body parts, gray background., trees in the background., upright standing, blurry background., blurred image."
a creature with a body of a platypus and the antlers of a caribou,"A fantastical creature with the body of a platypus and the antlers of a caribou, featuring webbed feet and a bill, in a detailed forest environment. The creature should have a smooth body without fur, standing on two legs, and surrounded by dense forest foliage. The forest should include a variety of plants and trees with detailed textures.","Landscapes, spherical images, abstract art, trees only, fur on body, conventional animals, cartoonish styles, plain backgrounds, humanoid creatures, branch-like appendages, monochrome, skeletal appearance, dark and eerie atmosphere, stick-like limbs., four-legged reindeer bodies, mammals with fur, plain backgrounds., four-legged reindeer bodies.,Mammals with fur"
a creature with a body of a panther and the fins of a trout,"A majestic creature with the body of a sleek, muscular panther and delicate, flowing fins of a trout instead of legs. The creature stands proudly in a mystical swamp, which features a blend of dense forest and serene aquatic surroundings. It has sharp, piercing panther eyes and sleek whiskers, with smooth, dark fur that contrasts beautifully with its shimmering, iridescent fins. The environment is a tranquil, misty swamp with a mixture of lush greenery and water.","Human-like proportions, unrelated animals, hands, feet, overly elongated limbs, short legs, disproportionate limbs, incorrect textures, unclear features, non-aquatic settings, anything inconsistent with a panther-trout hybrid, human-like features, mechanical elements, artificial enhancements., anything inconsistent with a panther-trout hybrid.,human-like proportions"
a creature with a body of a beaver and the antlers of a moose,"A realistic, detailed hybrid animal with the robust, muscular body of a beaver, short legs, moose-like antlers on its head, dense brown fur, broad, flat beaver tail, and a beaver-like face. The creature should have proportions similar to a beaver but with prominent moose antlers.","Deer, elk, rabbit, rodent-like face, abstract features, cartoonish attributes, long legs, reptilian features, humanoid features, distorted proportions, floating antlers., moose-like face, distorted proportions., reptilian features."
a creature with a body of a hawk and the trunk of an aardvark,"A majestic fantasy creature with the body of a hawk. It should feature large, detailed wings, sharp talons, and feathers, combined with the head and trunk of an aardvark. The creature should have the graceful proportions and detailed anatomy of a hawk with the distinct, realistic features of an aardvark's head and trunk. Colors and textures should remain natural.","Distorted features, incorrect proportions, missing wings, blurry image, unclear details, missing trunk, abstract shapes, unnatural colors, merged body parts, disproportionate anatomy, distorted features, unnatural textures, incorrect animal parts., missing talons, missing feathers,distorted features"
a creature with a body of a lizard and the hooves of a horse,"A hybrid creature with the body of a lizard, covered in scales, a long tail, reptilian claws, and ending in large, sturdy hooves reminiscent of a horse.","Mammalian features, smooth skin, webbed feet, bird features, humanoid features, frog features, fur, feathers, humanoid face, mammal legs.,Horse features, mammalian features, frog features.,horse features"
a creature with a body of an elk and the wings of a butterfly,"A magical creature with the body of an elk and the beautiful, colorful wings of a butterfly, wings spread wide, intricate, high-quality fantasy art, full body view, vivid colors, realistic texture, ethereal, majestic, set in an enchanted forest, surrounded by glowing flora and mystical lights, bright lighting, natural environment, detailed background, standing on the forest floor.","blurry, abstract, distorted, incomplete, black-and-white, background clutter, partial view, low resolution, disproportionate features, insect body, small wings, human-like features, plain background, dark lighting, isolated, gray background., dark lighting."
a creature with a body of a shark and the limbs of a monkey,"A sleek hybrid creature with the streamlined body of a shark and the flexible, articulate limbs of a monkey, swimming gracefully in an underwater environment. The scene is teeming with vibrant coral reefs and lush marine plants, displaying a rich palette of oceanic colors and textures. The hybrid's shark body blends seamlessly with its agile monkey limbs, creating a striking yet harmonious combination of aquatic and terrestrial attributes in a realistic and detailed underwater setting.","Wings, bird features, unclear shapes, unrealistic anatomy, unidentifiable creatures, foggy background, above water scenery, humanoid faces, bright purple color, standing positions., above water scenery.,wings"
a creature with a body of a vulture and the antlers of a reindeer,"""A majestic creature with the body of a vulture, featuring large, feathered wings and sharp talons, combined with the impressive antlers of a reindeer. The creature exhibits clear, vibrant details, set against a neutral background.""","""deer body, elk body, moose body, background, overly dark, blurry, humanoid features, extra limbs, disjointed limbs, blurry edges, abstract, extra eyes, incomplete appendages, side view only, indistinct features, obscure details."", incomplete appendages"",deer body"
a creature with a body of a kangaroo and the tentacles of a squid,"A mythical creature with the body of a kangaroo and long, vibrant tentacles of a squid emerging from its back. The creature has clear distinctions between its kangaroo body and squid tentacles, with detailed kangaroo legs, realistic anatomy, and a vivid color scheme. The kangaroo legs should appear strong and well-muscled, and the tentacles should be fluid and dynamic, with vibrant colors and realistic textures. The background should be simple and not distract from the creature. ","Distorted shapes, unclear forms, blurred, abstract, incomplete anatomy, digital artifacts, surreal appearance, missing body parts, incorrect anatomy, unrealistic features, merged body parts, poor color scheme, extra limbs. , extra limbs, poor color scheme., surreal appearance.,distorted shapes"
a creature with a body of a walrus and the legs of an antelope,"""A majestic mythical creature with the body of a walrus and the legs of an antelope, standing proudly on a lush grassy plain on a sunny day. The creature has realistic, detailed fur and textured skin. The background displays a clear blue sky and the greenery of the plains extends into the distance. The scene is vividly colorful with well-defined features.""","""blurry, low resolution, cartoonish, unrealistic, simple background, gray background, front view, abstract, poor lighting, face on body, simplified features, floating island, rock platforms, incomplete background, plain gray, isolated."",blurry"
a creature with a body of a turtle and the legs of a giraffe,"A creature with the shell and body of a turtle and strong, well-proportioned, long, sturdy legs similar to those of a giraffe. The legs should be capable of supporting the turtle's body with natural and harmonious proportions.","Long neck, elongated body, incomplete legs, unnatural proportions, additional creatures, humanoid features, distorted shapes, mismatched textures, short legs, disproportionate legs, unrealistic legs., mismatched textures., humanoid features., unnatural proportions."
a creature with a body of a raccoon and the mane of a lion,"A creature with the body of a raccoon and the mane of a lion, realistic and detailed, standing on all fours in a natural environment, photorealistic, high resolution, lush foliage, forest floor, soft natural lighting, side view, blending seamlessly with the natural surroundings","Humanoid features, standing on two legs, cartoon, abstract, unnatural, statues, figurines, grey background, back view, frontal view, bright unnatural colors, harsh shadows, barren ground, desolate landscape"
a creature with a body of a chimpanzee and the shell of a clam,"A mythical creature with the body of a chimpanzee and a closed clam shell fused to its back, standing on lush green grass. The clam shell is detailed and sturdy, covering the back like armor. The texture of the fur and shell should be realistic and highly detailed.","Distorted features, unclear body parts, missing limbs, extra objects, open clam shell, multiple creatures, incorrect body proportions, cluttered background, unrealistic textures., incorrect body proportions., open clam shell."
a creature with a body of a rhinoceros and the fins of a marlin,"A highly realistic and detailed hybrid mythical creature with the robust body of a rhinoceros seamlessly merged with the sleek fins of a marlin, swimming gracefully underwater. The creature glides past vibrant coral reefs and an array of colorful aquatic plants in a crystal-clear ocean environment. ","deformed, blurry, abstract, incorrect anatomy, fish head, low quality, disfigured proportions, muddled colors, unrealistic textures, indistinct shapes, lack of background detail, out of water, unclear surroundings, unnatural environment., unnatural environment, above water, no background, unclear, indistinct, unrealistic."
a creature with a body of a pigeon and the tentacles of an anemone,"A highly realistic creature with the body of a pigeon and the tentacles of an anemone, featuring intricate gray feathers and vibrant colored tentacles. The creature is standing on a rock, has a pigeon head and wings, and displays vivid colors. The bird-like features show dynamic poses with a clear background.","Blurry, abstract, low quality, indistinguishable, no recognizable pigeon features, plain, simple, lacking detail, minimalistic, distorted, unnatural colors, unrealistic anatomy."
a creature with a body of a duck and the hump of a camel,"A fantastical creature with the body of a duck and the hump of a camel, with webbed feet, a duck bill, and feathers covering its body. The creature is standing on land in a vibrant fantasy landscape featuring glowing plants and an ethereal, colorful background.","camel legs, camel head, traditional camel body, plain ducks, realistic animals, normal camels, abstract shapes, indistinct features, dull backgrounds, plain environments, unrealistic forms,""camel legs, plain environments"", normal camels"""
a creature with a body of a peacock and the jaws of an alligator,"A fantastical creature with the vibrant and colorful body of a peacock, showcasing iridescent feathers and plumes, combined with the fierce and powerful jaws of an alligator. It should have majestic, multi-colored peacock plumage and a formidable alligator's jaw for a head.","Reptilian body, snake-like, plain, dull colors, bird-like head, reptilian skin, uncolored, small beak, serpent body, uninteresting colors, full peacock head, only bird features., uninteresting colors.,reptilian body"
a creature with a body of a stork and the tail of a chameleon,"A splendid mythical creature combining the elegant form of a stork with the vibrant, scaly tail of a chameleon. The creature showcases finely detailed feathers transitioning seamlessly into the colorful scales of the chameleon tail, with lifelike textures and realistic proportions. It stands on a natural, harmonious background, highlighting its unique features in a hyper-realistic style.","Abstract, cartoonish, blurry details, extra appendages, unrealistic proportions, distorted features, unblended transitions, incomplete rendering, inaccurate textures, exaggerated colors, cluttered background, disproportionate body., inaccurate textures., distorted features.,abstract"
a creature with a body of a lobster and the legs of a kangaroo,"A hyper-realistic hybrid creature with the segmented body and hard carapace of a lobster, seamlessly blending with the strong, muscular hind legs of a kangaroo, depicted in a detailed and naturalistic style, standing in an active, dynamic pose on a natural background.","Abstract, blurry, unclear, disproportionate, humanoid features, thin legs, insect-like legs, unrealistic, unbalanced, cartoonish, mouse-like ears, distorted features, incorrect anatomy, background., incorrect anatomy."
a creature with a body of a crow and the paws of a raccoon,"A realistic hybrid creature with the body of a crow and the paws of a raccoon. The creature features detailed feathers, raccoon-like paws with distinct claws, natural dark color tones, and realistic textures. It has an elongated tail with feathers, a prominent beak, and large wings. The design of the creature blends the natural anatomy of both a crow and a raccoon seamlessly.","Abstract shapes, unrealistic features, overly large or distorted limbs, unnatural colors, overly cartoonish elements, blurred textures, disproportionate body parts, humanoid features, standing on two limbs, missing wings., humanoid features., and disproportionate body parts., distorted limbs, overly cartoonish elements."
a creature with a body of a porcupine and the fins of a shark,"A realistic creature combining the body of a porcupine and the sleek, streamlined fins of a shark. The creature has spiky quills on its back and sides, and shark-like fins without any other appendages. Its appearance is natural and earthy, blending the characteristics of both animals while maintaining realism. The body should be elongated and more streamlined to reflect its shark attributes, with a textured skin tone similar to a shark's. The creature should be depicted in a natural setting, perhaps underwater or near a water edge, to enhance its natural appearance.","No legs, no beak, no humanoid features, no extra limbs, no abstract shapes, no cartoonish style, no unrealistic colors, no wings, no fur patches, no additional head appendages, no scales, no abstract shapes, no excessive blurriness, no exaggerated features, no unrealistic textures, no overly round or irregular shapes, no standing upright, no fur on the lower body, no anthropomorphic features, no unrealistic postures., no overly round or irregular shapes., no scales., no abstract shapes."
a creature with a body of a chameleon and the eyes of an owl,"A creature with the body of a chameleon and the large, wide eyes of an owl, detailed scales, vibrant colors, realistic texture, seamlessly blending with a vivid jungle or forest environment background, full body visible, perched on a branch, surrounded by lush greenery.","Human-like features, extra limbs, different animal parts, unrealistic texture, plain background, floating creature, isolated creature, solid background, blurred surroundings, low contrast, abstract shapes, close-up view, gray background., abstract shapes., isolated creature., solid background."
a creature with a body of a seal and the wings of a crow,"A majestic mystical creature with the sleek body of a seal and large, black crow wings soaring gracefully in the sky, detailed and realistic, fantasy illustration, high resolution, vibrant colors, intricate textures, elegant and lifelike, harmonious proportions, captivating and enchanting design, face and features of a seal with wings of a crow.","blurry, abstract, disproportionate, multiple parts, poor lighting, low quality, overly dark, indistinct features, awkward pose, unrealistic anatomy, dull colors, bird body, indistinct features, no seal body., dull colors., indistinct features."
a creature with a body of a kangaroo and the shell of a tortoise,"A realistic hybrid creature with the body and legs of a kangaroo and the shell of a tortoise, seamlessly integrated features, depicted in a natural environment. The creature should have the overall shape of a kangaroo but include a visible tortoise shell on its back, blending naturally with the surroundings. It should appear in a forest or outback setting, engaging with its environment. ","Humanoid features, floating, disjointed elements, incomplete body parts, unrealistic elements, unnatural environments, human-like heads, visible detachment between animal parts, futuristic or alien landscapes., unnatural environments.,humanoid features"
a creature with a body of a wolverine and the wings of a macaw,"A vibrant creature with the body of a wolverine covered in detailed fur, and the colorful, vivid wings of a macaw, standing on four legs. The wings are bright and intricately detailed with macaw-like feathers in multiple colors.","Humanoid features, standing on two legs, plain or dark wings, beak, human limbs, humanoid features, unrealistic details, dull colors, feathers covering the entire body., dull colors., human limbs.,humanoid features"
a creature with a body of a rabbit and the trunk of an elephant,"""A small, furry creature with the body and long ears of a rabbit, and the trunk of an elephant, standing in a grassy field, clear and detailed features, realistic anatomy, and proportions""","""full elephant body, large elephant ears, tusks, multiple legs, disjointed parts, no trunk, blurry, indistinct features, wrong anatomy, dog-like body, indistinct background"", wrong anatomy"", disjointed parts"", tusks"""
a creature with a body of an ostrich and the trunk of an anteater,"A realistic and detailed creature with the body and legs of an ostrich and the trunk and head of an anteater, featuring intricate fur and feathers in a natural habitat background.","Misshapen body, abstract features, incomplete details, blur, low quality, more than one creature, cartoonish appearance, plain background, untextured, unnatural colors.,misshapen body, two creatures, unnatural colors"
